time,occupied,vacancies,births,translations,cube_exchanges,parallel_swaps,attempts,reused_sites,max_site_births,nx,ny,nz,ST1,SL1,ST2,SL2,zero_mode_power
0,0,1728,0,0,0,0,0,0,0,0,0,0,0,0,3.3436283756722847e-37,3.3436283756722843e-37,0
0.01,100,1628,50,1,0,0,144,0,1,13,19,18,0.012073390676720655,0.0092454095737414168,0.010802469135802477,0.0086805555555555559,0.0081018518518518531
0.013433993325989003,132,1596,66,1,0,0,196,0,1,16,25,25,0.019022904457899049,0.0095656746273379417,0.017554012345679011,0.010223765432098767,0.028935185185185175
0.018047217668271703,166,1562,83,3,0,0,253,0,1,21,33,29,0.01428668553751756,0.0228721488004732,0.035783179012345671,0.010609567901234566,0.043402777777777762
0.024244620170823288,212,1516,106,5,0,0,341,0,1,28,41,37,0.022065058505063892,0.013117283950617292,0.041280864197530846,0.021990740740740818,0.054398148148148119
0.032570206556597835,288,1440,144,10,0,0,466,0,1,44,54,46,0.032574464776964566,0.031015549708878574,0.038290895061728406,0.040123456790123517,0.11111111111111108
0.043754793750741858,356,1372,178,21,0,0,642,0,1,48,68,62,0.052639904184076207,0.017179342912693001,0.051022376543209902,0.05902777777777761,0.29861111111111105
0.058780160722749122,464,1264,232,36,0,0,885,1,2,66,89,77,0.051843813705477942,0.042504803383159449,0.06944444444444442,0.051118827160493867,0.58680555555555558
0.07896522868499728,576,1152,288,54,0,0,1190,2,2,88,108,92,0.042495161891032474,0.028533810743845384,0.031346450617283944,0.10686728395061719,0.34490740740740738
0.10608183551394484,700,1028,350,89,0,0,1610,6,2,111,122,117,0.035319480986175586,0.044227064808752693,0.027584876543209881,0.098186728395061706,0.83449074074074026
0.14251026703029981,822,906,411,127,0,0,2167,18,3,139,139,133,0.023203680109558301,0.088178858193834753,0.045814043209876532,0.089313271604938238,0.47395833333333331
0.19144819761699583,934,794,467,167,0,0,2903,33,3,165,159,143,0.049105491596362502,0.099456655573297997,0.045621141975308567,0.056327160493827182,0.2795138888888889
0.25719138090593457,1066,662,533,233,0,0,3975,54,3,188,183,162,0.10040237594322445,0.15761117523944762,0.12027391975308627,0.0356867283950617,0.49826388888888884
0.34551072945922184,1156,572,578,322,1,0,5358,69,3,201,196,181,0.14462138832719759,0.25655738117394916,0.059895833333333301,0.029320987654320989,0.61921296296296291
0.46415888336127786,1288,440,644,416,2,0,7214,114,3,220,225,199,0.10764259990093863,0.16564377866371008,0.1446759259259259,0.060185185185185154,0.6817129629629628
0.6235507341273917,1392,336,696,504,3,0,9548,153,3,240,243,213,0.14498691344939749,0.16017700668026966,0.13628472222222229,0.041666666666666644,0.89004629629629606
0.83767764006829171,1480,248,740,596,7,0,12991,195,3,250,260,230,0.12141996338168064,0.21250665126487836,0.20871913580246887,0.044945987654320937,1.4467592592592591
