time,occupied,vacancies,births,translations,cube_exchanges,parallel_swaps,attempts,reused_sites,max_site_births,nx,ny,nz,ST1,SL1,ST2,SL2,zero_mode_power
0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,1.0996822213322182e-35,1.0996822213322181e-35,0
0.01,12,204,6,0,0,0,22,0,1,0,3,3,0.012345679012345678,0.015432098765432094,0.0077160493827160464,0.0030864197530864183,0.0092592592592592587
0.013433993325989003,16,200,8,0,0,0,34,0,1,1,3,4,0.016975308641975311,0.01080246913580247,0.012345679012345678,0.007716049382716049,0.0092592592592592587
0.018047217668271703,22,194,11,0,0,0,45,0,1,2,4,5,0.022376543209876549,0.021604938271604923,0.023919753086419748,0.012345679012345675,0.023148148148148143
0.024244620170823288,26,190,13,0,0,0,58,0,1,2,5,6,0.03626543209876544,0.012345679012345682,0.036265432098765434,0.015432098765432094,0.060185185185185175
0.032570206556597835,30,186,15,0,0,0,76,0,1,3,5,7,0.034722222222222217,0.016975308641975304,0.045524691358024692,0.029320987654320979,0.087962962962962937
0.043754793750741858,36,180,18,1,0,0,96,0,1,5,6,7,0.027006172839506168,0.013888888888888874,0.039351851851851846,0.0046296296296296259,0.083333333333333329
0.058780160722749122,50,166,25,2,0,0,130,0,1,7,6,12,0.056327160493827168,0.06944444444444442,0.057870370370370385,0.02314814814814814,0.15277777777777776
0.07896522868499728,64,152,32,7,0,0,170,0,1,9,11,12,0.063271604938271608,0.054012345679012343,0.060185185185185168,0.060185185185185189,0.13888888888888887
0.10608183551394484,76,140,38,9,0,0,224,1,2,11,15,12,0.11496913580246913,0.12808641975308643,0.042438271604938245,0.072530864197530881,0.1759259259259259
0.14251026703029981,88,128,44,14,0,0,288,3,2,14,17,13,0.10570987654320992,0.11419753086419765,0.043981481481481476,0.037037037037037042,0.24999999999999989
0.19144819761699583,102,114,51,18,0,0,367,5,2,14,20,17,0.094907407407407385,0.097222222222222196,0.043981481481481489,0.050925925925925902,0.097222222222222196
0.25719138090593457,132,84,66,24,1,0,491,11,2,21,22,23,0.18364197530864201,0.07098765432098765,0.070987654320987678,0.061728395061728454,0.32407407407407396
0.34551072945922184,148,68,74,33,1,0,645,16,2,24,25,25,0.17746913580246912,0.050925925925925923,0.10339506172839506,0.047839506172839517,0.43518518518518512
0.46415888336127786,164,52,82,47,1,0,892,19,3,28,27,27,0.12422839506172841,0.013888888888888886,0.10262345679012348,0.016975308641975304,0.45370370370370361
0.6235507341273917,174,42,87,53,1,0,1190,22,3,31,29,27,0.071759259259259273,0.054012345679012343,0.15354938271604945,0.0077160493827160411,0.49537037037037035
0.83767764006829171,180,36,90,67,1,0,1598,28,3,31,32,27,0.15817901234567899,0.038580246913580245,0.13194444444444445,0.013888888888888892,0.30555555555555552
1.1253355826007647,192,24,96,79,1,0,2127,36,3,33,33,30,0.1481481481481482,0.016975308641975304,0.20679012345679001,0.016975308641975301,0.34259259259259245
1.5117750706156634,198,18,99,86,5,0,2883,41,3,33,34,32,0.12114197530864204,0.01080246913580247,0.1736111111111111,0.02314814814814815,0.5972222222222221
2.0309176209047357,200,16,100,98,8,0,3898,43,3,33,34,33,0.18287037037037035,0.013888888888888897,0.18132716049382705,0.016975308641975294,1.0648148148148144
2.7283333764867685,204,12,102,115,11,0,5299,44,3,34,34,34,0.12962962962962962,0.016975308641975311,0.20987654320987656,0.020061728395061706,1.2407407407407405
3.6652412370796288,208,8,104,130,14,0,7123,47,3,34,35,35,0.10570987654320987,0.046296296296296294,0.26466049382716039,0.01234567901234567,1.2870370370370368
4.9238826317067366,210,6,105,136,21,0,9526,47,3,35,35,35,0.13503086419753091,0.041666666666666671,0.32484567901234551,0.0077160493827160498,0.71759259259259245
6.6147406412301519,212,4,106,140,32,0,12982,48,3,36,35,35,0.098765432098765427,0.035493827160493818,0.30555555555555547,0.0046296296296296328,0.6944444444444442
8.8862381627433997,212,4,106,152,46,0,17374,48,3,36,35,35,0.14043209876543214,0.021604938271604941,0.28858024691358009,0.0061728395061728314,0.76851851851851838
11.93776641714436,212,4,106,160,65,0,23475,48,3,36,35,35,0.15895061728395068,0.016975308641975311,0.25154320987654311,0.010802469135802469,1.1018518518518516
16.0371874375133,212,4,106,172,87,0,31421,48,3,36,35,35,0.12345679012345681,0.021604938271604937,0.23765432098765424,0.0061728395061728348,0.82407407407407396
21.544346900318832,212,4,106,196,111,0,42056,48,3,36,35,35,0.12962962962962965,0.035493827160493832,0.22222222222222215,0.004629629629629632,0.86111111111111105
28.942661247167536,214,2,107,222,165,0,56370,48,3,36,36,35,0.080246913580246881,0.01080246913580247,0.25462962962962959,0.0046296296296296285,0.54166666666666641
38.881551803080917,214,2,107,228,233,0,75540,48,3,36,36,35,0.14351851851851855,0.010802469135802474,0.19444444444444442,0.0046296296296296268,0.54166666666666652
52.233450742668381,214,2,107,238,319,0,101309,48,3,36,36,35,0.14351851851851855,0.010802469135802474,0.19444444444444442,0.0046296296296296268,0.54166666666666652
70.170382867038242,214,2,107,247,465,0,136451,48,3,36,36,35,0.10956790123456794,0.010802469135802474,0.18518518518518512,0.0046296296296296259,0.70833333333333315
94.266845511788475,214,2,107,275,642,0,183429,48,3,36,36,35,0.14506172839506171,0.010802469135802475,0.24537037037037035,0.0046296296296296233,0.70833333333333315
126.63801734674027,214,2,107,305,838,0,246870,48,3,36,36,35,0.13425925925925924,0.010802469135802477,0.24074074074074064,0.0046296296296296233,0.70833333333333326
170.12542798525882,214,2,107,347,1084,0,331305,48,3,36,36,35,0.095679012345679076,0.010802469135802477,0.18055555555555552,0.0046296296296296259,0.70833333333333326
228.54638641349939,214,2,107,404,1464,0,444628,48,3,36,36,35,0.12037037037037038,0.010802469135802474,0.18981481481481477,0.0046296296296296268,0.54166666666666641
307.02906297578545,214,2,107,485,1914,0,596701,48,3,36,36,35,0.086419753086419734,0.010802469135802474,0.19907407407407401,0.0046296296296296268,0.70833333333333315
412.46263829013515,214,2,107,590,2577,0,802454,48,3,36,36,35,0.09413580246913579,0.010802469135802472,0.24074074074074064,0.0046296296296296302,0.5416666666666663
554.10203300094918,214,2,107,720,3457,0,1076661,48,3,36,36,35,0.080246913580246881,0.01080246913580247,0.25462962962962959,0.0046296296296296285,0.54166666666666641
744.38030132516894,214,2,107,903,4548,0,1446366,48,3,36,36,35,0.13425925925925924,0.010802469135802477,0.24074074074074064,0.0046296296296296233,0.70833333333333326
1000,214,2,107,1176,6017,0,1943367,48,3,36,36,35,0.092592592592592587,0.010802469135802479,0.20833333333333326,0.0046296296296296311,0.54166666666666652
