time,occupied,vacancies,births,translations,cube_exchanges,parallel_swaps,attempts,reused_sites,max_site_births,nx,ny,nz,ST1,SL1,ST2,SL2,zero_mode_power
0,0,1728,0,0,0,0,0,0,0,0,0,0,0,0,3.3436283756722847e-37,3.3436283756722843e-37,0
0.01,100,1628,50,2,0,1,202,0,1,14,13,23,0.013547849307015598,0.0045401038551045993,0.018614969135802458,0.014467592592592605,0.03124999999999999
0.013433993325989003,120,1608,60,2,0,1,256,0,1,17,16,27,0.013554774149774514,0.0029729056195756357,0.024112654320987682,0.014660493827160503,0.031250000000000014
0.018047217668271703,150,1578,75,3,0,1,345,0,1,23,19,33,0.011310566087232934,0.0048022535172617085,0.021990740740740752,0.03067129629629637,0.06192129629629628
0.024244620170823288,202,1526,101,10,0,2,467,1,2,30,29,42,0.020942275311451104,0.0097318708535520382,0.022665895061728433,0.035686728395061755,0.049189814814814797
0.032570206556597835,264,1464,132,17,0,5,639,1,2,43,39,50,0.033759571555407666,0.023923464098469682,0.043113425925925916,0.052276234567901238,0.026620370370370364
0.043754793750741858,350,1378,175,27,0,9,899,3,2,57,54,64,0.021130107209285036,0.023809949964958915,0.022280092592592553,0.067708333333333315,0.051504629629629615
0.058780160722749122,452,1276,226,36,0,13,1201,6,3,82,65,79,0.021288020268056214,0.018288773602128907,0.010030864197530876,0.067515432098765371,0.068287037037036924
0.07896522868499728,564,1164,282,54,0,17,1597,16,3,101,85,96,0.040131375995564267,0.024440341398684055,0.022087191358024703,0.099344135802469036,0.056712962962962944
0.10608183551394484,678,1050,339,77,0,19,2173,32,3,117,106,116,0.049894524012863137,0.026076788061802209,0.070216049382715973,0.054591049382716014,0.016782407407407419
0.14251026703029981,810,918,405,115,0,25,2919,39,3,144,126,135,0.056192871832039609,0.045652055177053355,0.1042631172839506,0.031057098765432077,0.019097222222222224
0.19144819761699583,946,782,473,170,0,34,4020,70,3,169,148,156,0.05887592841842245,0.041560574557255738,0.24199459876543189,0.025462962962962996,0.058449074074074035
0.25719138090593457,1064,664,532,241,0,36,5383,98,3,185,168,179,0.082534890167369007,0.16333267486094519,0.22212577160493827,0.066936728395061679,0.24652777777777773
0.34551072945922184,1184,544,592,316,0,40,7136,124,3,205,187,200,0.19813242867819941,0.069105624330598275,0.25511188271604923,0.063850308641975273,0.36226851851851855
0.46415888336127786,1280,448,640,393,1,52,9538,158,3,221,199,220,0.13960695059111394,0.10591735538729993,0.31394675925925897,0.083719135802469147,0.19328703703703706
0.6235507341273917,1398,330,699,481,3,57,12872,207,4,243,218,238,0.14876618144037823,0.15749666674325474,0.29021990740740711,0.077932098765432084,0.72511574074074048
0.83767764006829171,1460,268,730,590,6,67,17187,234,4,254,228,248,0.21047516029851376,0.13531773014267798,0.15374228395061709,0.074652777777777721,2.1504629629629624
1.1253355826007647,1524,204,762,684,13,73,23126,268,4,266,239,257,0.13093616974702424,0.13284513548843077,0.16792052469135785,0.066358024691357986,0.87152777777777735
1.5117750706156634,1562,166,781,776,31,81,31121,286,4,273,246,262,0.089306479981518111,0.15755577649737601,0.23302469135802462,0.096257716049382755,0.52604166666666674
2.0309176209047357,1600,128,800,850,41,85,41900,310,4,278,252,270,0.190338616957788,0.23597778111599108,0.20399305555555527,0.1120756172839506,0.74537037037036979
2.7283333764867685,1618,110,809,957,57,87,56392,319,4,281,258,270,0.16976816121061603,0.20977833460989212,0.37548225308641964,0.046489197530864224,0.9774305555555548
3.6652412370796288,1640,88,820,1050,76,90,75725,330,4,284,261,275,0.24932050426628266,0.075463943047239163,0.33767361111111099,0.0570987654320987,1.2395833333333328
4.9238826317067366,1650,78,825,1183,114,100,101654,334,4,285,263,277,0.2160561743394695,0.09635168075996188,0.34394290123456778,0.025655864197530878,0.93692129629629628
6.6147406412301519,1664,64,832,1321,165,105,136932,341,4,287,265,280,0.1619862104503586,0.085425558817180738,0.40480324074074076,0.032214506172839552,0.77662037037036991
8.8862381627433997,1672,56,836,1470,216,107,184505,346,4,288,267,281,0.15810519176269669,0.043632522694167335,0.45958719135802456,0.044945987654320972,1.135416666666667
11.93776641714436,1684,44,842,1672,302,116,247958,350,4,292,267,283,0.16666666666666657,0.068316458694758941,0.29436728395061723,0.013310185185185178,1.2349537037037037
16.0371874375133,1692,36,846,1837,432,125,332387,353,4,292,267,287,0.1824759207717894,0.057579526974495678,0.22463348765432073,0.0071373456790123453,0.80208333333333304
21.544346900318832,1700,28,850,2029,569,140,446063,359,4,292,270,288,0.17593755614341655,0.028989589564574713,0.19280478395061726,0.0090663580246913671,1.0810185185185184
28.942661247167536,1700,28,850,2273,787,154,599380,359,4,292,270,288,0.24921292061284883,0.033732733327715092,0.25405092592592587,0.0094521604938271591,0.40046296296296291
38.881551803080917,1704,24,852,2531,1112,171,805858,361,4,294,270,288,0.13869562369231872,0.035713433403415526,0.2366898148148146,0.011188271604938273,0.52777777777777746
52.233450742668381,1710,18,855,2845,1539,199,1083512,362,4,295,271,289,0.19240006245922958,0.015480075483403598,0.19203317901234551,0.026234567901234587,0.58969907407407396
70.170382867038242,1714,14,857,3089,2136,229,1455407,364,4,296,271,290,0.18853425178176947,0.021136037689362088,0.23042052469135788,0.0050154320987654301,0.59548611111111105
