block,rho,S_x1,S_x2,S_xy1,S_xy2,flux_x,flux_y,flux_z
0,0.75794051547564922,0.3971963703186786,0.54458744246285529,0.65029413053218432,0.51494528818000895,1.421875,-30.1640625,-11.171875
1,0.75561845698680175,0.22735124128439113,0.594455586117138,0.83699053308848037,0.28542580300608306,11.171875,10.8671875,3.7578125
2,0.74765304961310719,0.18148751262610205,0.40203416211219178,0.18000422259175614,0.37144173439526557,21.2265625,8.125,17.5703125
3,0.75898597519344568,0.20570735720024447,0.21799132082038666,0.34949905423121669,0.30535400025687126,17.3671875,-15.234375,-21.9375
4,0.7526065373236227,0.38915663062011163,0.25833259199606046,0.34349619002516724,0.51561796344052169,-35.8515625,-3.046875,-2.234375
5,0.75094589212562524,0.41412813013157118,0.39223892123984155,0.44448727680927347,0.5267341403760285,-11.0703125,-10.765625,-9.6484375
6,0.75658924101047031,0.37585620686514004,0.7424813185393262,0.26545650599532217,0.59274537219772028,1.421875,-6.09375,14.9296875
7,0.75158241351843402,0.39820769382202476,0.28903607719608532,0.42871918984702573,1.0085763402129759,10.5625,-12.8984375,43.46875
8,0.74779528903049619,0.33335550573862827,0.26385464731609037,0.30458708509724858,0.58341476666813319,4.9765625,-3.453125,20.8203125
9,0.75321105484751882,0.30759840541747036,0.23095469881079353,0.32226163056230528,0.25609567192595056,-21.328125,11.375,4.5703125
10,0.7593202378243058,0.48783783657499247,0.53285999212086776,0.36938837395157526,0.16255965300080993,2.9453125,0.203125,-6.296875
11,0.75714041875284466,0.37206552446373253,0.32406985607533395,0.43960403355451644,0.52368032307650147,3.7578125,12.2890625,10.359375
12,0.75875128015475646,0.49200731247472929,0.28906457420673004,0.22708888820440065,0.45422252820826303,-11.0703125,-0.203125,-19.09375
13,0.7530865953573056,0.25807154426537454,0.43295449568685362,0.21891012565426166,0.48701332541688436,-7.71875,-10.0546875,-2.5390625
14,0.75128015475648624,0.459393172279219,0.39231866043184521,0.14922043257078874,0.18975189492422534,-17.875,-14.015625,-25.59375
15,0.74575059740555316,0.32301539693790421,0.66580143641699407,0.56842390555524225,0.23159333483020147,-4.3671875,29.3515625,-20.2109375
16,0.75238251024123814,0.36042002163942566,0.3557729153673147,0.46376480327630137,0.27659234584400838,6.90625,-3.859375,-3.453125
17,0.75719375853436521,0.39098319792402603,0.36938742829067933,0.11070937041014471,0.31585149606414398,15.640625,-20.515625,7.2109375
18,0.75451254551661406,0.3952553821871283,0.2086091499213816,0.48098323545986388,0.73142427077628325,30.1640625,-0.609375,-2.84375
19,0.75449120960400473,0.60026551959756091,0.29547432379988608,0.23167714080218732,0.23771192264560675,30.9765625,3.046875,1.421875
20,0.76019145425580337,0.20170136647467751,0.36493906861587089,0.37987662152541102,0.49203864070765196,-9.546875,-8.53125,1.421875
21,0.75669947655894421,0.42618968761685511,0.40600603164429533,0.28608552178841756,0.37855740975354313,15.4375,-34.9375,-8.125
22,0.74747880632680963,0.26133905118460005,0.2734845180672314,0.39988464629999032,0.31439534288496518,0.203125,4.9765625,4.0625
23,0.75912821461083324,0.33045437530142585,0.48531434745508945,0.47550328572553879,0.37406496319152299,-10.359375,7.4140625,16.65625
24,0.75519885070550796,0.37274262499506722,0.40592653945991242,0.30937870994851069,0.28098307795477956,-3.5546875,23.6640625,-16.25
25,0.75051206190259356,0.68284143380788376,0.50098455771955852,0.23672607733045062,0.57909781537587357,-18.1796875,4.0625,-18.7890625
26,0.76009544264906692,0.43155970036120955,0.39713732270125041,0.3328523948981329,0.45931434439147856,-5.890625,-2.5390625,8.734375
27,0.74790908056440641,0.63740435490160441,0.30822691647618461,0.30313346088537213,0.376753903173351,10.5625,7.3125,-5.078125
28,0.7490185480200281,0.56824085774580546,0.32924688302657784,0.46134342995236127,0.37852353120047388,-17.671875,14.1171875,1.5234375
29,0.75475790851160551,0.36333638345788144,0.2449775379533565,0.35562729894040535,0.52065364523419422,1.21875,33.0078125,10.2578125
30,0.75645055757851687,0.43365531123490819,0.20603712834624591,0.30316189812533212,0.33593532609163773,-6.6015625,35.953125,-4.5703125
31,0.75254608557123215,0.31404283870584226,0.4968884698532689,0.31721980511222769,0.3816511801929085,-9.0390625,31.6875,12.4921875
32,0.75313637915338982,0.42850002783592289,0.42308712347293359,0.50649821336900658,0.29481230477316284,0.609375,-3.453125,23.5625
33,0.75016357532999622,0.22413920389610323,0.3936652384355912,0.31584714037988654,0.27883421240480455,13.5078125,-26.1015625,1.21875
34,0.75542998975876163,0.36129919090801099,0.46349941708966041,0.35990106396417887,0.3225063760307248,-8.8359375,5.28125,10.765625
35,0.75652523327264487,0.94134714043827494,0.25763996965883335,0.27688415561544166,0.77029319924836515,30.671875,23.8671875,8.125
36,0.75108457555757902,0.46948413715464199,0.365279780906831,0.43674658980996517,0.54167071788782761,11.78125,29.7578125,2.03125
37,0.75297280382339549,0.53536827839072254,0.44048226883935576,0.32793669819847626,0.44664402918965707,42.25,-4.875,1.015625
38,0.74947371415566788,0.30622545398282786,0.27757195161916703,0.1724506849788156,0.37447080705624125,24.375,-12.0859375,7.4140625
39,0.75211225534820225,0.22642903661332023,0.21572893391041448,0.1537286110569292,0.70932044099816205,-26.8125,34.734375,13
40,0.75233272644515314,0.43735153243274283,0.25996526379277368,0.26594003630017488,0.68752011641427313,11.578125,13.40625,12.59375
41,0.75762758875739633,0.51262016342068839,0.3989863501974717,0.88122673146612118,0.27586292638442977,-8.53125,20.4140625,34.328125
42,0.76372610377787953,0.48320824215613584,0.47499930204791857,0.6487590410340438,0.43861939456891891,-25.6953125,18.6875,16.9609375
43,0.74995021620391478,0.24559304184317318,0.32282694590500277,0.3787656091387015,0.3316928320437012,-5.1796875,18.1796875,5.890625
44,0.7553624260355033,0.42331925685108951,0.3082090310544584,0.26008207073500056,0.29968574919176338,8.8359375,-4.0625,14.3203125
45,0.75178510468821036,0.17335071955656722,0.47385055284022343,0.23883171149167487,0.22568608746667806,-5.078125,-3.1484375,4.5703125
46,0.75571446859353641,0.34827037783355169,0.28449458299980379,0.3851768943020536,0.44085575288602669,-0.203125,-4.671875,-10.4609375
47,0.7541213871187985,0.44482673215260676,0.40215317838452347,0.3585597919401568,0.29454816466261846,8.734375,15.3359375,-7.515625
48,0.75731821802457877,0.30858737847610329,0.13620067752141804,0.38682480817553105,0.49644094969058378,6.8046875,17.1640625,29.25
49,0.76794350250341326,0.51238745305250444,0.31641849865255078,0.24867590168996057,0.61003305286921006,5.6875,-11.0703125,-12.0859375
50,0.74922835116067421,0.27943622613845331,0.37000351409185228,0.26870309343056947,0.53796213697520567,32.3984375,24.0703125,-10.2578125
51,0.75688438780154776,0.48643406905639364,0.27076394001909931,0.38190745750916899,0.53394124751055561,18.3828125,16.3515625,-23.359375
52,0.75487881201638551,0.564582628864855,0.24629029914581027,0.28931357548564551,0.59469716260250294,19.3984375,0.7109375,-26
53,0.75706929904415143,0.41038874609783449,0.23390068981565862,0.24421844591849523,0.50031851685285511,-11.171875,28.234375,-5.890625
54,0.75789784365043378,0.23791018459241742,0.26902251323640619,0.59128440479364308,0.39643142645925655,-1.5234375,-2.5390625,-13.3046875
55,0.75215492717341792,0.43769318068935192,0.30075128302266885,0.24168414862895465,0.40617578671333987,3.859375,13,9.75
56,0.76036214155666759,0.29506585807310387,0.2838415090396349,0.19633056190722042,0.30649989300008201,2.3359375,12.0859375,-1.625
57,0.75467612084660929,0.28460245750179641,0.36198549861162121,0.61787593437197685,0.40355809988214103,6.1953125,8.734375,9.140625
58,0.75177088074647236,0.42067169781398417,0.14266309823600773,0.39111033286983099,0.46037384055723768,6.1953125,-1.3203125,14.015625
59,0.75233983841602126,0.42083501778036175,0.31449780690380569,0.18997623724435569,0.28898221251392187,13.3046875,-5.6875,-7.4140625
60,0.7536093252162045,0.58506424414752967,0.41748164636466473,0.52005239709124029,0.16604557306748621,15.4375,10.15625,7.2109375
61,0.7495377218934911,0.37160826497295135,0.39100490091136481,0.40304750564314734,0.19843932345694618,-0.3046875,40.828125,-13.1015625
62,0.74895098429676776,0.29098732692738155,0.563361089961531,0.41578021152474332,0.44388631027828718,25.59375,29.65625,-1.5234375
63,0.75555444924897586,0.37281733294332525,0.57193758688406116,0.35913535114115036,0.2938035108592596,21.734375,34.4296875,-31.3828125
64,0.75082854460628234,0.48408024563118551,0.25548143213525498,0.34636390840885956,0.34248329979437159,-15.5390625,10.5625,-35.34375
65,0.75574291647701342,0.29688227025059377,0.44780435648524503,0.23834389170770043,0.38136614802335361,-6.1953125,-8.734375,17.46875
66,0.7549748236231214,0.88570496671750398,0.58055113222358934,0.20707123541116781,0.2648792321177032,10.359375,-2.5390625,-17.0625
67,0.75716531065088699,0.31828054710748638,0.5561168680426628,0.32739937001023989,0.39421554716826213,-43.46875,18.484375,19.8046875
68,0.75959760468821069,0.52939252235454193,0.32514650937614331,0.29405954404419393,0.35552565138934422,14.015625,-6.703125,-2.1328125
69,0.75157885753299913,0.21665445608209727,0.33205609776469242,0.34291500549380732,0.22227141807563691,6.8046875,-5.484375,0.7109375
70,0.75270966090122904,0.37938792061234111,0.25922868635058727,0.347883229812257,0.5068678697057678,3.65625,-13.3046875,-10.0546875
71,0.75398270368684528,0.51957899551155506,0.1898932955076551,0.23948755064008279,0.55581983035490101,-4.3671875,-19.5,2.9453125
72,0.75268832498862015,0.36005623811129722,0.62932101049241018,0.36341671679750204,0.53359987166756395,32.09375,19.3984375,-19.3984375
73,0.75022758306781978,0.25860225986764834,0.53506512780747928,0.27274284080259037,0.37015851831351232,-9.6484375,-7.109375,-2.1328125
74,0.74993599226217367,0.17067295376951266,0.43556842552769814,0.19353827971366722,0.25091243236122684,10.15625,11.4765625,1.5234375
75,0.75607006713700564,0.32488709115030456,0.60633336571160645,0.41448421590759116,0.38224948672617953,-3.859375,-12.1875,-13.3046875
76,0.75602383932635409,0.50422844650095588,0.55950901350477644,0.34901443446616243,0.39391136073595484,7.4140625,-5.7890625,2.4375
77,0.74238307919890689,0.29788575568500286,0.22146618183723252,0.66729757503905152,0.13613441444060709,-6.8046875,1.9296875,10.15625
78,0.75398270368684583,0.26825500864013485,0.45146917354149896,0.43588376668261503,0.26358299843055782,9.34375,0.8125,11.984375
79,0.7644906406463351,0.21540186152254265,0.23849514711226361,0.28837198593671409,0.27676604555958811,3.9609375,3.3515625,10.4609375
80,0.75111302344105679,0.27410344909514806,0.33297025659691071,0.27712959966416872,0.31682973981656642,-24.4765625,-11.4765625,-9.2421875
81,0.75328573054164738,0.19196925863546149,0.3679087436383095,0.23540614565741999,0.28526600884010295,-37.2734375,-8.2265625,-22.140625
82,0.75243585002275815,0.17537774381053758,0.22413813621717973,0.21817579850181609,0.26712262535107456,3.859375,7.515625,-11.4765625
83,0.75611629494765498,0.31712465949899549,0.57486554844366378,0.41790854127957272,0.43016273538052785,-48.2421875,-27.9296875,-18.484375
84,0.75563979289940764,0.32006472425682236,0.38966860419198185,0.26194941619636847,0.25732180720645104,-15.4375,-17.1640625,-12.4921875
85,0.75089255234410535,0.30944061060353056,0.56668701575847291,0.40407266155795757,0.42631874124000729,-1.9296875,20.515625,2.03125
86,0.75440586595357328,0.50214675355565197,0.61242910150770813,0.42442684290278254,0.47585725982620219,6.5,15.4375,-2.3359375
87,0.75549044151115119,0.46279623829130123,0.64872808471148913,0.3897974778199132,0.26850306261051604,14.421875,1.5234375,1.9296875
88,0.75440230996813817,0.50343868595608254,0.4015751740073995,0.36363854980100613,0.32472431417667819,13.7109375,20.2109375,7.109375
89,0.75471523668638973,0.38170988583882193,0.30244804032100858,0.40496000424641798,0.43540798589358637,-3.7578125,-2.3359375,19.5
90,0.75551533340919297,0.69809838444531824,0.25472905206278013,0.38331803542363313,0.22322331551095234,2.9453125,6.3984375,14.7265625
91,0.74556568616294938,0.25347229286759143,0.56966268686613286,0.52592806895252331,0.40471067353588686,-3.7578125,24.6796875,1.3203125
92,0.75522729858898563,0.27080444157011535,0.38003731716899769,0.50520368634628832,0.20955974395820998,-9.0390625,-2.5390625,-25.59375
93,0.75121614701866157,0.36095526267591393,0.43478398910609395,0.30023791550208739,0.49736520033958959,-10.96875,10.96875,-19.90625
94,0.75529841829767774,0.29679719246848968,0.40849348190091866,0.38547471663670674,0.4754309709163268,-13.5078125,14.015625,16.5546875
95,0.75914243855257224,0.26721764201184894,0.34953769856042677,0.38212622384952344,0.31703806479640867,-15.84375,27.421875,45.8046875
