block,rho,S_x1,S_x2,S_xy1,S_xy2,flux_x,flux_y,flux_z
0,0.74573473936899815,0.23363476320942228,0.30966054649964903,0.38030637575159137,0.44553884969471003,3.796875,-1.3359375,-12.5859375
1,0.76069530178326628,0.51286099027833798,0.93361226194872471,0.36513082069591835,0.45048253006249289,5.765625,3.3046875,-6.8203125
2,0.75435099451303,0.4148864512046414,0.45658464263680071,0.3752292479521982,0.55872352902646194,6.6796875,20.953125,-8.0859375
3,0.76023448216735212,0.51135618591122456,0.29453186694780237,0.24838799917692492,0.31575669012625551,3.515625,3.4453125,0
4,0.75232553155006876,0.46620357750455471,0.30732637795574835,0.28643558397798757,0.21596940524712491,10.1953125,-11.0390625,-14.1328125
5,0.7610489540466393,0.61074947186873152,0.14934930508449185,0.35769847555702666,0.20661724491491509,-2.8828125,0.140625,0
6,0.74480238340192106,0.32845086037036342,0.37677941943338111,0.44317533508619861,0.2400507696488117,7.59375,-6.1875,8.0859375
7,0.74872470850480155,0.46767129758963921,0.47151724657772448,0.23750238718223385,0.11151453283109156,15.9609375,-6.9609375,17.2265625
8,0.75730881344307255,0.50085687953211422,0.29420769598662228,0.36401253635261321,0.34605296701969929,1.546875,7.875,-7.875
9,0.7552404835390959,0.25363955521713366,0.42052515570078203,0.56264415926023459,0.49708348924716833,10.125,10.546875,0.4921875
10,0.75955932784636426,0.26200793243301934,0.4482226353671202,0.56077293255577054,0.42070756341686161,7.6640625,-8.9296875,4.078125
11,0.75145747599451229,0.3188541770083102,0.30718136690171494,0.23356238622950187,0.39290900367926307,-6.5390625,-12.515625,-7.3828125
12,0.75903420781893127,0.53807253897805074,0.16445315957152681,0.32612222235305133,0.32074348909556422,-11.109375,10.40625,-16.5234375
13,0.74493098422496673,0.4137735972298775,0.44933622406013163,0.52905465993128264,0.1123436696498446,6.6796875,-2.53125,-7.3125
14,0.77023319615912067,0.53624678656878544,0.38407599294719813,0.75312971162291897,0.36310671069684231,0.421875,17.2265625,-2.8828125
15,0.75271133401920509,0.31162179810261698,0.5293307927256703,0.20313737114953909,0.24170595413400178,-11.4609375,19.3359375,3.5859375
16,0.75890560699588483,0.35124305834418773,0.37447767119899789,0.38921696075438894,0.34753034463421151,15.328125,8.015625,-5.5546875
17,0.75607638888888917,0.28204878314894594,0.47739703415565643,0.69005858091014871,0.30157282301027233,0.3515625,-4.0078125,-27.9140625
18,0.75756601508916466,0.46902345946537033,0.37228162134683196,0.32248509970533812,0.55620068059347461,-6.75,5.625,13.921875
19,0.74776020233196161,0.4214289801772837,0.32630240673898686,0.39502281257025923,0.45244833190681288,11.6015625,-2.53125,7.59375
20,0.7435699588477368,0.35630953855825004,0.30121629295677882,0.30022414168976425,0.22377331911563217,1.6171875,7.171875,2.4609375
21,0.74782450274348533,0.33218335879273353,0.17435376122131907,0.48948637519867871,0.23358155694937138,-1.265625,-6.75,-3.1640625
22,0.74989283264746176,0.29553132045441816,0.27581789362599829,0.33466164796170417,0.5419097447604051,5.1328125,3.8671875,6.890625
23,0.75181112825788643,0.33470343218283533,0.50817252988478512,0.51385839619213292,0.49923251167747423,5.0625,-8.4375,-4.0078125
24,0.75137174211248337,0.51464573660113599,0.2970675649156459,0.31313648392333121,0.37321294326073573,-1.8984375,4.359375,18.3515625
25,0.7521111968449925,0.61015011267391983,0.44999170610495304,0.47578626249496375,0.35893922429421382,8.015625,-15.3984375,-4.359375
26,0.76054526748971196,0.32501228749143918,0.27359037073735815,0.39641046650314271,0.49758756426062289,6.3984375,0.5625,0.2109375
27,0.75839120370370394,0.43253275334156083,0.39370527722326376,0.35682220538688708,0.3421587044819614,12.515625,14.4140625,5.34375
28,0.755637002743484,0.36404357694890416,0.40166123253928254,0.39994985192294852,0.38413821070514592,1.6171875,-1.6171875,-4.640625
29,0.75713734567901192,0.41463443689325608,0.31221872443245002,0.48866830720465182,0.33624631213624762,-2.0390625,-4.640625,13.0078125
30,0.74988211591220844,0.65299152589903098,0.78165562718834092,0.33613718757899369,0.2522406140024317,13.0078125,-1.7578125,-7.1015625
31,0.74384859396433411,0.35861763829817395,0.63463147516188434,0.2402643802785043,0.20423477726405356,9.703125,-9.4921875,4.2890625
32,0.74765303497942537,0.18535353418921113,0.51341736596041454,0.35000584799236134,0.49795222948220358,4.1484375,-8.5078125,3.5859375
33,0.74887474279835364,0.29033129816090486,0.4241122078891672,0.27703804215463734,0.26270847549912613,-11.109375,5.2734375,-4.640625
34,0.74669924554183864,0.39913053074310312,0.20615357617148117,0.32953671608914725,0.2384719487550519,6.1875,34.1015625,-3.0234375
35,0.75955932784636526,0.38927997907869477,0.7859454369968103,0.30329746052486861,0.28209635764118118,-3.515625,4.921875,-16.453125
36,0.75799468449931373,0.36963047386633269,0.36502809691444443,0.26096014859226141,0.59317262806462867,5.1328125,-2.25,-1.7578125
37,0.75723379629629695,0.48663778332512492,0.34907468610800624,0.24585760691235778,0.20163132711577611,-2.8828125,-13.0078125,1.7578125
38,0.73681841563785866,0.26131306953156069,0.28417943239745153,0.30575384051689597,0.42788055100935801,-2.8125,-7.171875,4.359375
39,0.75883058984910701,0.24742879314252253,0.35022417363329067,0.18686357852782437,0.26968002345244385,-2.4609375,7.1015625,26.15625
40,0.75663365912208613,0.15417088282270835,0.27070116375691583,0.42897140777765086,0.32244452157111886,-13.0078125,8.7890625,-6.2578125
41,0.76349236968449907,0.34114101945157904,0.4547925083577472,0.28878892397516787,0.57759895134093298,13.4296875,-5.203125,17.578125
