block,rho,S_x1,S_x2,S_xy1,S_xy2,flux_x,flux_y,flux_z
0,0.74882327498473389,0.40220978112624051,0.31206463791845757,0.41975704502233757,0.40507799685112367,-25.5,-56.84375,9.296875
1,0.75969685019336441,0.34011020303614298,0.36024690803995124,0.26756383648661408,0.52041323125383876,-14.2109375,5.4453125,41.96875
2,0.759006716873599,0.25275217915285142,0.30211092131556222,0.32408090898064518,0.27217881698037399,32.40625,7.96875,41.703125
3,0.75615713413392993,0.33588819523078145,0.49465394026028048,0.35371925936581428,0.29389991214607253,1.9921875,34.1328125,-6.90625
4,0.75311991145939416,0.41156808510076004,0.35780056356385048,0.30415427960769253,0.45299625606021388,-2.390625,-23.109375,-12.484375
5,0.75545586963158973,0.44741878068539742,0.44734859948764888,0.27660818838748774,0.21196233676536813,4.9140625,33.6015625,1.4609375
6,0.75582478882556425,0.31092541964959941,0.46693378229374694,0.46335847289467813,0.35802546717986122,-36.921875,53.390625,22.7109375
7,0.76005622837370168,0.25950211143224955,0.2200222886712061,0.58614292138929602,0.41715752721695576,-7.3046875,24.4375,28.2890625
8,0.75530639375127118,0.31155797011759756,0.32013932424953834,0.3837520911934143,0.41535159732831539,-16.3359375,3.71875,8.234375
9,0.75254586047221517,0.38070500071018648,0.29047555298988753,0.35561908099126793,0.19850567291084256,15.40625,-41.703125,-35.1953125
10,0.75159652961530632,0.30741772604745032,0.39411865169161275,0.2941096009137586,0.53827537331987074,14.7421875,20.1875,-12.8828125
11,0.75460353907999234,0.29117522173670107,0.45975545191902245,0.47996397436398114,0.47847130462547377,-1.859375,-47.546875,-21.9140625
12,0.75403902910645237,0.14820603976452518,0.47980473829795611,0.14134432949990058,0.43016091069256113,-7.8359375,-63.8828125,-12.21875
13,0.75638134795440659,0.39505480624114392,0.61945606280311938,0.35365951491713671,0.58670674312684923,-31.34375,-22.7109375,20.1875
14,0.7574197282719316,0.28377475428389104,0.32643353439319933,0.39034150828097613,0.39372525731306274,-4.3828125,-12.75,37.5859375
15,0.75276689395481255,0.12623659997034722,0.46750162398534428,0.20410478728429268,0.35385546405569235,-20.3203125,3.71875,34.3984375
16,0.7535047323427646,0.30003710821474644,0.37078067160048778,0.6118330284432445,0.39298793996049242,-1.328125,-8.765625,9.828125
17,0.75369714278444999,0.47093957775764861,0.56670263583627301,0.58771381124810484,0.32480539426171812,-31.7421875,11.6875,22.578125
18,0.7516172018115217,0.42704424808803282,0.57754546930299588,0.36370251655235503,0.18472522173936579,-33.0703125,-4.1171875,10.7578125
19,0.75911961886830881,0.52737427953676297,0.30634858795540221,0.31177236223695887,0.34837888598968797,-2.125,-56.046875,-23.5078125
20,0.7572273178302461,0.50121315011719425,0.34915647369112646,0.42554835356923537,0.28486744843815248,-3.0546875,26.5625,-2.921875
