block,rho,S_x1,S_x2,S_xy1,S_xy2,flux_x,flux_y,flux_z
0,0.92963391632372849,0.18434570873755066,0.52224966942637241,2.1189861050753653,0.66269351216130801,9,-9,18
1,0.93004115226337192,0.15718270863371486,0.50745252606210201,2.0798849894316813,0.62178785444334561,9,-9,18
2,0.93004115226337192,0.14997132139602334,0.50954622264649307,2.0960089860138846,0.62591585637404101,9,-9,18
3,0.93004115226337192,0.16176777861815411,0.47722893069082906,2.0507583663245437,0.59188057127280391,9,-9,18
4,0.92894804526748753,0.18296738772886073,0.42111566295059727,1.9606959097234606,0.55769326099927818,9,-9,18
5,0.92794067215363396,0.18236955740277744,0.42180231080113495,1.993195651186654,0.52945211891628641,9,-9,18
6,0.92884087791494963,0.15939500969033848,0.48460307785125312,2.1716835385603326,0.51522566091398092,9,-9,18
7,0.93535665294924353,0.14744690636093216,0.45026436064697256,2.1597485368794103,0.4419407026971055,9,-9,18
8,0.93184156378600635,0.14834382716637806,0.45328673828398491,2.1741862943791959,0.39922183280547924,9,-9,18
9,0.93203446502057474,0.16298186939405715,0.46423718912761658,2.1318724005845695,0.38780571692696919,9,-9,18
10,0.93278463648833865,0.1682932500856256,0.4673265759394245,2.1137583945895448,0.39075143194894713,9,-9,18
11,0.93278463648833865,0.1682932500856256,0.4673265759394245,2.1137583945895448,0.39075143194894713,9,-9,18
12,0.93278463648833865,0.1682932500856256,0.4673265759394245,2.1137583945895448,0.39075143194894713,9,-9,18
13,0.93004115226337192,0.16514851998652472,0.52147296161860435,2.2397534590806445,0.33852725942142509,9,-9,18
14,0.93182013031549882,0.16490567729311459,0.4793831110528895,2.2876880639136279,0.27810278315200204,9,-9,18
15,0.93278463648833865,0.16477401559186797,0.45656331255340621,2.3279556922603559,0.25835964778811077,9,-9,18
16,0.93278463648833865,0.16477401559186797,0.45656331255340621,2.3279556922603559,0.25835964778811077,9,-9,18
17,0.93278463648833865,0.16477401559186797,0.45656331255340621,2.3279556922603559,0.25835964778811077,9,-9,18
18,0.93034122085047943,0.15954419630544034,0.46212761739559538,2.3005486903336436,0.27578771203989066,9,-9,18
19,0.92704046639231652,0.14218263257554828,0.48913462104324357,2.2664335758908782,0.26602643108470514,9,-9,18
20,0.92729766803840696,0.12945038887632304,0.52616855188965372,2.2652886199085502,0.22001400637166288,9,-9,18
21,0.92659036351165813,0.14090050441565785,0.49749047799768498,2.1923011675583237,0.21621285331744472,9,-9,18
22,0.92798353909464815,0.14631082652996133,0.49234805683009131,2.0789886846947385,0.20274550608617214,9,-9,18
23,0.93004115226337192,0.16108488233544482,0.46388724266099518,1.6836051502477571,0.14319951729309149,9,-9,18
24,0.92932313100136943,0.17176653850189408,0.62045629548985526,1.8684624139514427,0.12755350873291302,13.7109375,-9,18
25,0.92686899862825645,0.1830387598108161,0.73346081490118586,1.9676625645192796,0.11272246030614728,18,-9,18
26,0.9234396433470502,0.16362070009082735,0.74682580332040782,2.1130485897495417,0.10587561914513943,18,-9,18
27,0.92071759259259245,0.14469053566137946,0.71057967909075237,2.1285703530870599,0.088116518831863624,19.40625,-9,18
28,0.92181069958847683,0.1133261665006088,0.43036558668133124,2.1266489194157416,0.099762589703460594,27,-9,18
29,0.92373971193415516,0.17525602407395419,0.4521281240825531,2.0341815999509159,0.069848853569647804,27,-12.1640625,14.8359375
30,0.92647247942386679,0.25042693678956024,0.52557254814416265,1.7687552176902677,0.035668519514176343,27,-14.4140625,9
31,0.9259259259259246,0.19509218850270191,0.46718270105305637,1.7073335200792521,0.041945650399567137,27,-9,9
32,0.9259259259259246,0.19509218850270191,0.46718270105305637,1.7073335200792521,0.041945650399567137,27,-9,9
33,0.9259259259259246,0.19509218850270191,0.46718270105305637,1.7073335200792521,0.041945650399567137,27,-9,9
34,0.9259259259259246,0.19509218850270191,0.46718270105305637,1.7073335200792521,0.041945650399567137,27,-9,9
35,0.9259259259259246,0.19509218850270191,0.46718270105305637,1.7073335200792521,0.041945650399567137,27,-9,9
36,0.93021262002743388,0.18247038678062491,0.46829799921373072,1.7392739795583985,0.044989053464767413,27,-9,9
37,0.93141289437585617,0.19475762054235096,0.39345310942560524,1.8765255779341192,0.033767103173624892,27,-9,9
38,0.93141289437585617,0.20593803290137885,0.34034204031260429,1.9671967552040204,0.0252347369480499,27,-9,9
39,0.93141289437585617,0.20593803290137885,0.34034204031260429,1.9671967552040204,0.0252347369480499,27,-9,9
