time,occupied,vacancies,births,translations,cube_exchanges,parallel_swaps,attempts,reused_sites,max_site_births,nx,ny,nz,ST1,SL1,ST2,SL2,zero_mode_power
0,0,64,0,0,0,0,0,0,0,0,0,0,4.2619792239278805e-38,4.2619792239278799e-38,1.6049416203226965e-35,1.6049416203226965e-35,0
0.01,2,62,1,0,0,0,6,0,1,0,1,0,0.005208333333333333,0.005208333333333333,0.0052083333333333322,0.005208333333333333,0.015625
0.012663801734674032,4,60,2,0,0,0,11,0,1,1,1,0,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.03125
0.016037187437513305,4,60,2,0,0,0,12,0,1,1,1,0,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.03125
0.020309176209047358,6,58,3,0,0,0,14,0,1,1,2,0,0.020833333333333336,0.005208333333333333,0.015624999999999997,0.005208333333333333,0.015625
0.025719138090593452,6,58,3,0,0,0,18,0,1,1,2,0,0.020833333333333336,0.005208333333333333,0.015624999999999997,0.005208333333333333,0.015625
0.032570206556597842,8,56,4,0,0,0,19,0,1,2,2,0,0.026041666666666671,9.0220638338503551e-35,0.010416666666666664,0.020833333333333329,0.062499999999999986
0.041246263829013523,8,56,4,0,0,0,23,0,1,2,2,0,0.026041666666666671,9.0220638338503551e-35,0.010416666666666664,0.020833333333333329,0.062499999999999986
0.052233450742668427,12,52,6,1,0,0,27,0,1,2,3,1,0.020833333333333336,0.010416666666666664,0.010416666666666664,0.03124999999999999,0.21875
0.066147406412301504,14,50,7,2,0,0,38,0,1,2,4,1,0.020833333333333336,0.015624999999999997,0.015624999999999997,0.046874999999999993,0.32812499999999994
0.083767764006829212,16,48,8,3,0,0,44,0,1,2,5,1,0.03125,0.052083333333333336,0.010416666666666666,0.031249999999999993,0.21875
0.10608183551394489,22,42,11,3,0,0,61,1,2,3,6,2,0.057291666666666657,0.078125,0.046875000000000007,0.046874999999999993,0.328125
0.13433993325989005,24,40,12,4,0,0,74,2,2,3,7,2,0.072916666666666657,0.093749999999999986,0.03125,0.072916666666666671,0.09375
0.17012542798525895,30,34,15,5,0,0,101,3,2,3,9,3,0.067708333333333329,0.11979166666666666,0.057291666666666671,0.057291666666666664,0.296875
