time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,32768,98304,0,0,0,0,0
0.0018807966249913463,326,32442,96514,1624,163,0,0,1
0.0038340610299521416,652,32116,94752,3192,326,2,0,1
0.0057995315615463026,978,31790,92987,4766,489,11,0,1
0.0076417655143269656,1304,31464,91236,6312,652,21,0,1
0.0093872807576734704,1630,31138,89510,7808,815,27,0,1
0.011139414220061598,1956,30812,87791,9290,978,44,0,1
0.01323133313388152,2282,30486,86070,10776,1141,65,1,2
0.015108829953349305,2608,30160,84382,12196,1304,85,3,2
0.016967558367088114,2934,29834,82709,13586,1467,119,3,2
0.019130571775062943,3260,29508,81042,14964,1630,145,4,2
0.021104673655789195,3586,29182,79388,16316,1793,167,4,2
0.022970721316465083,3912,28856,77750,17636,1956,195,7,2
0.025346855949180597,4238,28530,76141,18898,2119,229,10,2
0.027396288787984297,4564,28204,74527,20170,2282,275,14,2
0.029236681875167855,4890,27878,72951,21366,2445,307,16,2
0.031889453775002422,5216,27552,71375,22562,2608,356,20,2
0.033982522601106097,5542,27226,69817,23722,2771,415,23,2
0.036684808651574898,5868,26900,68248,24904,2934,469,25,2
0.039230791102904575,6194,26574,66707,26030,3097,540,32,2
0.041719369686776406,6520,26248,65201,27086,3260,610,37,2
0.044089580493921664,6846,25922,63704,28124,3423,673,43,2
0.04657582791117041,7172,25596,62222,29132,3586,755,47,2
0.048807094384293981,7498,25270,60720,30180,3749,822,51,2
0.05119518013782761,7824,24944,59246,31172,3912,897,56,2
0.054375292972427977,8150,24618,57831,32046,4075,987,65,2
0.057364148869993518,8476,24292,56409,32934,4238,1084,71,2
0.060400016485677992,8802,23966,54965,33866,4401,1190,85,2
0.063539123450063476,9128,23640,53572,34696,4564,1293,94,2
0.066275728869939543,9454,23314,52187,35510,4727,1395,105,2
0.069101440644412926,9780,22988,50823,36282,4890,1481,113,2
0.072315741669687336,10106,22662,49446,37080,5053,1606,129,2
0.07557395040805201,10432,22336,48105,37806,5216,1724,148,2
