time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,512,1536,0,0,0,0,0
0.015911465132851632,4,508,1514,20,2,0,0,1
0.060770403397215865,8,504,1492,40,4,1,0,1
0.070539138070385976,12,500,1471,58,6,2,0,1
0.074649001154542927,16,496,1449,78,8,2,0,1
0.088176134744771609,20,492,1427,98,10,3,0,1
0.1077255628272185,24,488,1405,118,12,3,0,1
0.11115685636684877,28,484,1385,134,14,3,0,1
0.12280491410430171,32,480,1362,156,16,4,0,1
0.15029166662801469,36,476,1343,170,18,9,0,1
0.16644624063512739,40,472,1321,190,20,11,0,1
0.16860915061770221,44,468,1300,208,22,13,1,2
0.17121693227832555,48,464,1278,228,24,13,1,2
0.17406846769760201,52,460,1256,248,26,14,1,2
0.19099268456075308,56,456,1234,268,28,18,1,2
0.20952024873115579,60,452,1213,286,30,26,1,2
0.22018723524274511,64,448,1192,304,32,27,1,2
0.25492538310908358,68,444,1171,322,34,35,1,2
0.28228745881243583,72,440,1154,332,36,41,2,2
0.30035063568662412,76,436,1136,344,38,48,3,2
0.3221956607397351,80,432,1116,360,40,62,3,2
0.34275647851898355,84,428,1106,356,42,74,4,2
0.34736876878735368,88,424,1086,372,44,78,4,2
0.36905636460832325,92,420,1066,388,46,89,4,2
0.37974532087693758,96,416,1048,400,48,94,5,2
0.4059669228482109,100,412,1031,410,50,107,5,2
0.41208088370870249,104,408,1014,420,52,109,6,2
0.4348465476791824,108,404,997,430,54,114,6,2
0.44751341342191803,112,400,977,446,56,119,7,2
0.45125877421203203,116,396,961,454,58,121,7,2
0.51183874646640048,120,392,936,480,60,147,8,2
0.52017802448557882,124,388,915,498,62,149,9,2
0.53829586200738178,128,384,899,506,64,155,9,2
0.55723115243434485,132,380,882,516,66,160,9,2
0.57524793049772871,136,376,862,532,68,168,10,2
0.5982292518749438,140,372,836,560,70,181,12,2
0.63306762268338679,144,368,825,558,72,192,13,2
0.65902748439000125,148,364,807,570,74,206,14,2
0.71484509170588306,152,360,790,580,76,234,14,2
