time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,512,1536,0,0,0,0,0
0.00056990082439612008,4,508,1514,20,2,0,0,1
0.0016665232995328383,8,504,1492,40,4,0,0,1
0.0036700803864747476,12,500,1470,60,6,0,0,1
0.0053337967020409167,16,496,1448,80,8,0,0,1
0.0068115643137146584,20,492,1428,96,10,0,0,1
0.007414599583785546,24,488,1407,114,12,0,0,1
0.0083658090454772037,28,484,1386,132,14,0,0,1
0.0093294494731517782,32,480,1364,152,16,0,0,1
0.0097345509866113011,36,476,1344,168,18,0,0,1
0.0099857994100904495,40,472,1323,186,20,0,0,1
0.011401228963690429,44,468,1301,206,22,1,0,1
0.013019023903090418,48,464,1279,226,24,1,0,1
0.015024573038619256,52,460,1260,240,26,1,0,1
0.016287354460542105,56,456,1240,256,28,1,0,1
0.016496370794064019,60,452,1218,276,30,1,0,1
0.017676870098991628,64,448,1199,290,32,1,0,1
0.018792119578298062,68,444,1180,304,34,2,0,1
0.019477920289609988,72,440,1162,316,36,2,0,1
0.022243642296419959,76,436,1147,322,38,2,0,1
0.022496284614660404,80,432,1127,338,40,2,0,1
0.023366943941888915,84,428,1106,356,42,2,0,1
0.025727841165457885,88,424,1086,372,44,2,0,1
0.026523544544166583,92,420,1067,386,46,2,0,1
0.02971171939874459,96,416,1049,398,48,3,0,1
0.030393223074657229,100,412,1028,416,50,3,0,1
0.032024141592788824,104,408,1011,426,52,3,0,1
0.034164624256168161,108,404,992,440,54,4,0,1
0.034594591580008972,112,400,973,454,56,5,0,1
0.034893755116481559,116,396,955,466,58,5,0,1
0.040026156431683356,120,392,937,478,60,6,0,1
0.040306713111427805,124,388,916,496,62,6,0,1
0.042357094860213461,128,384,900,504,64,8,0,1
0.044754112175880496,132,380,884,512,66,11,0,1
0.051579074480986045,136,376,867,522,68,14,0,1
0.052262792319930841,140,372,850,532,70,14,0,1
0.056306563914323232,144,368,827,554,72,18,0,1
0.06166876443330313,148,364,805,574,74,19,0,1
0.066676407703919555,152,360,790,580,76,20,0,1
0.07153711752276895,156,356,768,600,78,21,0,1
0.074136699570563208,160,352,757,598,80,24,1,2
0.077952634729379147,164,348,740,608,82,27,1,2
0.081852670787156009,168,344,725,614,84,30,2,2
0.086848849526234617,172,340,712,616,86,31,2,2
0.088996322385761772,176,336,694,628,88,33,3,2
0.094638870188347879,180,332,677,638,90,37,3,2
0.095479672226952583,184,328,665,638,92,38,4,2
0.097279765134363122,188,324,648,648,94,40,4,2
0.10132905355352527,192,320,630,660,96,42,4,2
0.10719693976968547,196,316,614,668,98,49,4,2
0.11173770903082528,200,312,600,672,100,54,5,2
0.11279404619282864,204,308,585,678,102,55,5,2
0.11657758117324683,208,304,579,666,104,59,5,2
0.11871321929342078,212,300,564,672,106,61,5,2
0.12102019826820308,216,296,551,674,108,62,6,2
0.12429324354778147,220,292,533,686,110,62,6,2
0.12897777465828619,224,288,526,676,112,67,8,2
0.13063063107235981,228,284,514,676,114,69,9,2
0.13449427572918046,232,280,502,676,116,71,10,2
0.13843026990060703,236,276,490,676,118,71,11,2
0.14647479729632906,240,272,475,682,120,72,12,2
0.15256758925696792,244,268,462,684,122,75,14,2
0.1577849578557757,248,264,452,680,124,80,15,3
0.16365324771888715,252,260,446,668,126,84,15,3
0.16768663360116767,256,256,430,676,128,85,15,3
0.17337629745772426,260,252,413,686,130,90,15,3
0.17678882114787256,264,248,396,696,132,93,17,3
0.17918190796680442,268,244,386,692,134,95,18,3
0.18407236727534154,272,240,372,696,136,98,18,3
0.18712368445325264,276,236,361,694,138,98,19,3
0.19706440306874129,280,232,342,708,140,111,20,3
0.21414301403673555,284,228,335,698,142,126,20,3
0.21881971316596949,288,224,326,692,144,128,22,3
0.22272029339629995,292,220,314,692,146,134,23,3
0.24387752092578766,296,216,301,694,148,146,23,3
0.24951336939713703,300,212,285,702,150,156,25,3
0.25402339763647275,304,208,270,708,152,160,26,3
0.25460145329801331,308,204,263,698,154,160,26,3
0.264594087258122,312,200,251,698,156,169,27,3
0.27338960487192143,316,196,246,684,158,178,30,3
0.29007252740975698,320,192,234,684,160,193,31,3
0.30706205705962974,324,188,223,682,162,209,32,3
0.31585878532832967,328,184,212,680,164,217,32,3
0.32156667355351659,332,180,205,670,166,230,33,3
0.3330733876287687,336,176,197,662,168,240,34,3
0.34952147277382456,340,172,194,644,170,258,37,3
0.36436258131892652,344,168,188,632,172,274,39,3
0.36972062703203196,348,164,183,618,174,277,40,3
0.37829329495711572,352,160,175,610,176,282,40,3
0.39188676225090591,356,156,166,604,178,291,42,3
0.41123915424856472,360,152,156,600,180,303,45,3
