time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,1728,5184,0,0,0,0,0
0.00016517026510709022,16,1712,5096,80,8,1,0,1
0.00028957984542054383,32,1696,5008,160,16,1,0,1
0.0004462248313338414,48,1680,4922,236,24,1,0,1
0.00056891517243058958,64,1664,4836,312,32,1,0,1
0.00079249485310132681,80,1648,4751,386,40,1,0,1
0.0010513607360070291,96,1632,4665,462,48,2,0,1
0.0012301794604028381,112,1616,4582,532,56,2,0,1
0.0013589374176071077,128,1600,4498,604,64,2,0,1
0.0014324507131404621,144,1584,4414,676,72,2,0,1
0.0017200858859315405,160,1568,4330,748,80,2,0,1
0.0019217283952004843,176,1552,4246,820,88,2,0,1
0.0022263612903880977,192,1536,4170,876,96,3,0,1
0.0023948156230373893,208,1520,4092,936,104,3,0,1
0.0025773820302227852,224,1504,4016,992,112,3,0,1
0.0027284444041394155,240,1488,3935,1058,120,4,0,1
0.0029372640685095229,256,1472,3856,1120,128,4,0,1
0.0032779444950577072,272,1456,3787,1162,136,4,1,2
0.0035100127266899069,288,1440,3709,1222,144,4,1,2
0.0038008501297033198,304,1424,3636,1272,152,4,1,2
0.0040816422794062246,320,1408,3553,1342,160,4,1,2
0.0044578227306677669,336,1392,3482,1388,168,4,1,2
0.0046640951064747379,352,1376,3411,1434,176,4,1,2
0.0049695715228167368,368,1360,3339,1482,184,5,1,2
0.0051258665048500235,384,1344,3262,1540,192,6,1,2
0.0053494543490836405,400,1328,3195,1578,200,6,1,2
0.005641515662797596,416,1312,3126,1620,208,7,2,2
0.0057861308589021443,432,1296,3058,1660,216,7,2,2
0.0060044157630168874,448,1280,2992,1696,224,7,2,2
0.0063830516111534168,464,1264,2923,1738,232,8,2,2
0.0065429854001948836,480,1248,2853,1782,240,8,2,2
0.0067575424674626893,496,1232,2788,1816,248,8,2,2
0.0070109196276234359,512,1216,2730,1836,256,9,2,2
0.0072034675308078645,528,1200,2661,1878,264,9,2,2
0.0075059981083976336,544,1184,2592,1920,272,9,2,2
0.0078981323006139907,560,1168,2526,1956,280,10,2,2
0.0081472951040575305,576,1152,2466,1980,288,10,2,2
