time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,4096,12288,0,0,0,0,0
0.00017743788056956826,40,4056,12068,200,20,0,0,1
0.00036269638823061809,80,4016,11850,396,40,0,0,1
0.00060348235524644014,120,3976,11638,580,60,0,0,1
0.00072990509086599473,160,3936,11424,768,80,0,0,1
0.00090319862616742035,200,3896,11214,948,100,0,0,1
0.0010970766805967187,240,3856,11001,1134,120,0,0,1
0.0012954156401910691,280,3816,10796,1304,140,1,0,1
0.0014288767837869786,320,3776,10585,1486,160,1,0,1
0.0016467199654251348,360,3736,10381,1654,180,1,0,1
0.0018404456421573232,400,3696,10186,1804,200,1,0,1
0.0020518736185305077,440,3656,9986,1964,220,2,0,1
0.002257137237866619,480,3616,9778,2140,240,2,0,1
0.0023651926819206835,520,3576,9588,2280,260,2,0,1
0.002478715234610857,560,3536,9397,2422,280,2,0,1
0.0026287852730289838,600,3496,9198,2580,300,2,0,1
0.0028651189001079732,640,3456,8998,2740,320,3,0,1
0.0030543498820381153,680,3416,8808,2880,340,3,0,1
0.0032814613953495077,720,3376,8621,3014,360,4,0,1
0.0036000964112157825,760,3336,8427,3162,380,4,0,1
0.003849565866823162,800,3296,8239,3298,400,6,0,1
0.0040863966329412766,840,3256,8058,3420,420,8,0,1
0.0043213581508986737,880,3216,7881,3534,440,11,0,1
0.0045552532934688885,920,3176,7701,3654,460,11,0,1
0.0047269311450591611,960,3136,7521,3774,480,11,0,1
0.0049789293517783712,1000,3096,7332,3912,500,13,0,1
0.0051870420215401484,1040,3056,7158,4020,520,13,0,1
0.0056126692785483275,1080,3016,6993,4110,540,17,0,1
0.0059538500243932046,1120,2976,6826,4204,560,21,0,1
0.006158993420793164,1160,2936,6645,4326,580,22,0,1
0.0064478091470062367,1200,2896,6467,4442,600,23,1,2
0.0069516303066953708,1240,2856,6303,4530,620,26,2,2
0.0073479504793233681,1280,2816,6121,4654,640,27,3,2
0.007688930098605236,1320,2776,5969,4718,660,28,3,2
0.0079366115115455538,1360,2736,5821,4774,680,28,4,2
0.0085654165365756218,1400,2696,5661,4854,700,33,6,2
0.0088925941372596067,1440,2656,5492,4952,720,36,6,2
0.0093739484732008414,1480,2616,5334,5028,740,39,6,2
0.0097133301395426162,1520,2576,5188,5080,760,41,6,2
0.010152561772684412,1560,2536,5041,5134,780,44,8,2
0.010438045760953068,1600,2496,4882,5212,800,46,8,2
0.01090944780666347,1640,2456,4737,5262,820,48,8,2
0.011298279846587737,1680,2416,4597,5302,840,49,9,2
0.011691270413442858,1720,2376,4463,5330,860,50,10,2
0.012023489733581048,1760,2336,4319,5378,880,50,13,2
0.012399172816404827,1800,2296,4185,5406,900,51,14,2
0.012873881408742032,1840,2256,4054,5428,920,53,14,2
0.013221544116643074,1880,2216,3914,5468,940,53,16,2
0.013707421231154015,1920,2176,3787,5482,960,55,16,2
0.014223844051862493,1960,2136,3652,5512,980,57,17,2
0.014780702984040344,2000,2096,3527,5522,1000,61,20,2
0.015306207280650177,2040,2056,3408,5520,1020,63,22,2
0.016236742693643318,2080,2016,3288,5520,1040,66,22,2
0.017043704277812769,2120,1976,3167,5522,1060,68,25,2
0.017622320285810074,2160,1936,3051,5514,1080,70,26,2
0.018431306959185233,2200,1896,2924,5528,1100,76,26,2
0.0189957028468987,2240,1856,2802,5532,1120,78,28,2
0.019599864750528231,2280,1816,2687,5522,1140,84,29,2
0.020445098561018383,2320,1776,2588,5480,1160,90,33,2
0.021466956437133602,2360,1736,2481,5454,1180,95,33,2
0.022263300463491564,2400,1696,2361,5454,1200,101,33,2
0.02315830243769991,2440,1656,2250,5436,1220,104,35,2
0.023630878487672539,2480,1616,2150,5396,1240,105,37,2
0.024661515420122338,2520,1576,2056,5344,1260,110,38,2
0.025585120197446187,2560,1536,1955,5306,1280,117,38,2
0.02635281770005983,2600,1496,1839,5298,1300,124,40,2
0.027317277938563523,2640,1456,1745,5246,1320,129,42,2
0.028906580767548016,2680,1416,1651,5194,1340,139,43,2
0.030229639491099553,2720,1376,1558,5140,1360,150,45,2
0.031198645385202953,2760,1336,1462,5092,1380,155,46,2
0.032631999532618756,2800,1296,1375,5026,1400,165,50,2
0.034444187035814269,2840,1256,1281,4974,1420,173,52,2
0.035733819840813912,2880,1216,1193,4910,1440,179,55,2
0.037489019499797958,2920,1176,1094,4868,1460,189,56,2
0.039781995501597271,2960,1136,997,4822,1480,205,59,2
0.041397037647779023,3000,1096,918,4740,1500,221,62,2
0.044650685217040922,3040,1056,843,4650,1520,236,67,2
0.046885860364847369,3080,1016,777,4542,1540,247,70,2
0.049362505707343039,3120,976,708,4440,1560,254,74,2
0.052195883422291887,3160,936,650,4316,1580,268,82,2
0.055274039395809521,3200,896,596,4184,1600,278,87,2
0.058619963401309427,3240,856,546,4044,1620,294,95,2
0.063120268122914922,3280,816,491,3914,1640,318,100,2
0.070041915387269213,3320,776,441,3774,1660,341,112,2
0.073743280680527629,3360,736,386,3644,1680,351,118,2
0.080758827935145494,3400,696,342,3492,1700,375,128,2
0.086157797027020505,3440,656,288,3360,1720,402,148,2
