time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,64,192,0,0,0,0,0
6.2153003777607553e-05,2,62,181,10,1,0,0,1
0.0014134523417804233,4,60,171,18,2,0,0,1
0.0020717811507184065,6,58,160,28,3,1,0,1
0.0022594994968853201,8,56,149,38,4,1,0,1
0.0022869725903938774,10,54,140,44,5,1,0,1
0.0025591630509669452,12,52,129,54,6,1,0,1
0.0039225783075260224,14,50,120,60,7,1,0,1
0.0056132436119991609,16,48,111,66,8,1,0,1
0.0058805867777679977,18,46,102,72,9,1,0,1
0.0060701618313502475,20,44,94,76,10,1,0,1
0.0096055843751152066,22,42,87,78,11,1,0,1
0.010900844947383179,24,40,78,84,12,1,0,1
0.011878823228670874,26,38,70,88,13,1,0,1
0.013842685798551274,28,36,61,94,14,1,0,1
0.014122438832871722,30,34,56,92,15,1,0,1
0.015812432545242974,32,32,49,94,16,1,0,1
0.015950440021057718,34,30,46,88,17,1,0,1
0.01718220968603227,36,28,37,94,18,1,0,1
0.022979144595520251,38,26,30,96,19,2,0,1
0.041556628838356875,40,24,25,94,20,5,1,2
0.045147982010873888,42,22,19,94,21,5,1,2
0.047175300012462992,44,20,16,88,22,5,2,2
0.049040691278239235,46,18,12,84,23,5,3,2
0.0640227227444575,48,16,10,76,24,6,4,2
0.066329338098870289,50,14,8,68,25,6,4,2
0.067063648241045187,52,12,6,60,26,6,4,2
0.14930389949878856,54,10,7,46,27,11,5,2
0.1523965515152029,56,8,6,36,28,11,6,2
0.17222418701951786,58,6,5,26,29,11,8,2
0.19472996094901923,60,4,2,20,30,12,9,2
0.20000860725348554,62,2,0,12,31,12,9,2
0.8824460947369186,64,0,0,0,32,26,11,2
