time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,13824,41472,0,0,0,0,0
0.015923143859886385,138,13686,40716,684,69,10,1,2
0.034324693912195385,276,13548,39961,1366,138,26,1,2
0.049838968383389227,414,13410,39222,2016,207,44,1,2
0.063451367469404482,552,13272,38480,2672,276,76,1,2
0.080750467980769583,690,13134,37737,3330,345,128,1,2
0.099923267768767726,828,12996,37008,3960,414,208,2,2
0.12237755527404405,966,12858,36284,4580,483,300,3,2
0.14283137123883061,1104,12720,35578,5164,552,397,8,2
0.16486795851984484,1242,12582,34859,5774,621,530,10,2
0.18539318717968434,1380,12444,34171,6322,690,664,13,2
0.20415707741010317,1518,12306,33458,6920,759,787,15,2
0.22921019867108039,1656,12168,32784,7440,828,983,22,2
0.24859753709486368,1794,12030,32104,7972,897,1116,30,2
0.27032613666012661,1932,11892,31433,8486,966,1287,34,2
0.29631300586101722,2070,11754,30748,9028,1035,1512,43,2
0.31853407294136693,2208,11616,30082,9532,1104,1699,54,2
0.34540101251742533,2346,11478,29458,9952,1173,1970,62,2
0.36994122528401296,2484,11340,28777,10486,1242,2203,77,2
0.39385502797485622,2622,11202,28131,10950,1311,2445,90,2
0.41613084698708236,2760,11064,27472,11440,1380,2688,103,2
0.43824625472621004,2898,10926,26840,11876,1449,2920,115,2
0.4628601286576059,3036,10788,26168,12392,1518,3221,126,2
0.48945691904361605,3174,10650,25573,12754,1587,3539,144,3
0.51782224565975188,3312,10512,24954,13164,1656,3910,171,3
0.53902717704267578,3450,10374,24369,13506,1725,4216,189,3
0.56520971711973789,3588,10236,23748,13920,1794,4562,211,3
0.59360382903709663,3726,10098,23141,14306,1863,4964,232,3
0.61943994210841602,3864,9960,22550,14660,1932,5306,253,3
0.64524379005959487,4002,9822,21980,14972,2001,5693,280,3
0.68002283199048186,4140,9684,21441,15222,2070,6208,313,3
0.71183638168969254,4278,9546,20846,15584,2139,6724,337,3
0.74951829546997439,4416,9408,20306,15836,2208,7297,363,3
0.79367260717074095,4554,9270,19733,16154,2277,7962,398,3
0.83217305279483067,4692,9132,19187,16418,2346,8595,432,3
0.86600230178678528,4830,8994,18583,16798,2415,9132,466,3
0.904717979323726,4968,8856,18036,17064,2484,9796,499,3
0.94484003089905078,5106,8718,17588,17132,2553,10519,535,3
0.98508997389771691,5244,8580,17080,17320,2622,11186,567,3
1.0268952646419376,5382,8442,16581,17490,2691,11890,603,3
1.0718604025052556,5520,8304,16057,17710,2760,12681,643,3
1.1154224509928365,5658,8166,15499,17998,2829,13432,687,4
1.1609988961594757,5796,8028,14990,18188,2898,14260,718,4
1.2113899209083563,5934,7890,14615,18110,2967,15119,769,4
1.2653911023625444,6072,7752,14168,18176,3036,16070,810,4
1.3131004064612226,6210,7614,13681,18322,3105,16924,864,4
1.364185778932832,6348,7476,13147,18562,3174,17900,902,4
1.4138543971332851,6486,7338,12627,18774,3243,18835,946,4
1.4654775832877445,6624,7200,12253,18694,3312,19800,990,4
1.5118172526463942,6762,7062,11873,18626,3381,20655,1040,4
1.5826444399528421,6900,6924,11324,18896,3450,22012,1090,4
1.6387438830655918,7038,6786,10903,18910,3519,23115,1140,4
1.7062161261715949,7176,6648,10523,18842,3588,24417,1198,4
1.7672774323227689,7314,6510,10131,18798,3657,25541,1266,4
1.8418189348967569,7452,6372,9762,18708,3726,26889,1331,4
1.9200592246253771,7590,6234,9382,18640,3795,28298,1389,5
2.0005838351169198,7728,6096,8877,18822,3864,29878,1451,5
2.0646156679110832,7866,5958,8529,18690,3933,31089,1504,5
2.1391101732008186,8004,5820,8128,18664,4002,32438,1568,5
2.2297747528573439,8142,5682,7773,18546,4071,34154,1638,5
2.3343360171163487,8280,5544,7420,18424,4140,36082,1692,5
2.4169430247344303,8418,5406,7043,18350,4209,37595,1761,5
2.524237328841846,8556,5268,6727,18154,4278,39519,1829,5
2.6127731353947481,8694,5130,6382,18016,4347,41038,1905,5
2.7306473649728211,8832,4992,6085,17782,4416,43167,1976,5
2.8402069870396121,8970,4854,5725,17674,4485,45089,2042,5
2.9842768092217655,9108,4716,5416,17464,4554,47601,2100,5
3.0997817909621537,9246,4578,5152,17164,4623,49641,2169,5
3.2221861714938829,9384,4440,4829,16982,4692,51767,2244,5
3.3695305861724565,9522,4302,4558,16696,4761,54208,2316,5
3.4864668332290929,9660,4164,4253,16478,4830,56079,2383,5
3.6439714627700521,9798,4026,3947,16262,4899,58689,2455,5
3.8053583212637117,9936,3888,3709,15910,4968,61242,2529,5
4.0034579276980047,10074,3750,3480,15540,5037,64406,2597,5
4.2203773027927065,10212,3612,3238,15196,5106,67618,2659,5
4.3996915028232735,10350,3474,3025,14794,5175,70243,2730,5
4.5973866897664832,10488,3336,2801,14414,5244,73145,2802,5
4.8846207270727851,10626,3198,2547,14094,5313,77306,2885,5
5.1822481210292297,10764,3060,2320,13720,5382,81479,2963,5
5.493255029218461,10902,2922,2152,13228,5451,85592,3037,5
5.8538117339150499,11040,2784,1945,12814,5520,90246,3123,5
6.197318932782478,11178,2646,1800,12276,5589,94543,3196,5
6.5481514053324892,11316,2508,1629,11790,5658,98761,3282,5
6.9268904595123768,11454,2370,1451,11318,5727,103081,3362,5
7.4130408154600866,11592,2232,1336,10720,5796,108476,3440,5
7.9198644095014172,11730,2094,1121,10322,5865,113880,3518,5
8.6563495034109827,11868,1956,987,9762,5934,121154,3597,5
9.3946807668285786,12006,1818,860,9188,6003,128277,3670,5
10.367334899798394,12144,1680,699,8682,6072,136969,3756,5
11.518911653533177,12282,1542,657,7938,6141,146535,3842,5
12.611616555260648,12420,1404,563,7298,6210,155003,3934,5
14.595707933918911,12558,1266,411,6774,6279,168700,4007,5
16.403897563917443,12696,1128,335,6098,6348,180315,4086,6
18.68478790142477,12834,990,258,5424,6417,193180,4172,6
22.05491994830204,12972,852,195,4722,6486,210272,4262,6
25.964684847259836,13110,714,155,3974,6555,227374,4361,6
32.394175874231685,13248,576,89,3278,6624,250663,4456,6
40.384218571699051,13386,438,54,2520,6693,274096,4552,6
54.758541011350999,13524,300,23,1754,6762,303731,4653,6
106.21544520115577,13662,162,9,954,6831,365240,4738,6
476.96839714140117,13792,32,1,190,6896,513005,4820,6
563.11779807201253,13794,30,0,180,6897,529611,4821,6
631.51245609373041,13796,28,0,168,6898,541894,4822,6
685.03562336690084,13798,26,0,156,6899,550763,4824,6
707.89279812860661,13800,24,0,144,6900,554312,4825,6
764.57876693469575,13802,22,0,132,6901,562513,4826,6
862.02961019582722,13804,20,0,120,6902,575246,4828,6
927.74987427522115,13806,18,0,108,6903,583177,4830,6
1040.5254396969706,13808,16,1,94,6904,595286,4831,6
1129.4763650850427,13810,14,0,84,6905,603748,4832,6
1670.5614667044379,13812,12,0,72,6906,649301,4833,6
1857.6031589621145,13814,10,0,60,6907,662739,4835,6
1860.6855457605782,13816,8,0,48,6908,662943,4836,6
2029.6918448012298,13818,6,0,36,6909,671157,4837,6
2780.9667075995785,13820,4,0,24,6910,697964,4837,6
4291.4790280492707,13822,2,0,12,6911,734087,4839,6
13658.760566212652,13824,0,0,0,6912,846610,4841,6
