time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,4096,12288,0,0,0,0,0
0.014978312394330945,40,4056,12069,198,20,0,0,1
0.030789781996984504,80,4016,11851,394,40,1,0,1
0.055149187810943405,120,3976,11636,584,60,10,0,1
0.07173183919676325,160,3936,11425,766,80,21,0,1
0.08499056852869484,200,3896,11211,954,100,33,0,1
0.10024909322494915,240,3856,10997,1142,120,55,0,1
0.11267444008610368,280,3816,10787,1322,140,65,0,1
0.13081322860676517,320,3776,10585,1486,160,96,0,1
0.15329682207716216,360,3736,10385,1646,180,134,0,1
0.17504363453411681,400,3696,10176,1824,200,190,2,2
0.20316817910791204,440,3656,9961,2014,220,262,4,2
0.22810877587722569,480,3616,9745,2206,240,317,6,2
0.24136170891259706,520,3576,9548,2360,260,343,9,2
0.26387521099566225,560,3536,9350,2516,280,403,10,2
0.27833507992389778,600,3496,9160,2656,300,429,14,2
0.30547144106841817,640,3456,8974,2788,320,506,15,2
0.32344188929503326,680,3416,8773,2950,340,555,18,2
0.34958421990425831,720,3376,8593,3070,360,637,20,2
0.37340103544813996,760,3336,8405,3206,380,728,25,2
0.39569614919538382,800,3296,8225,3326,400,790,31,2
0.41647217388973773,840,3256,8034,3468,420,844,35,2
0.43663291128301596,880,3216,7835,3626,440,921,39,2
0.45608347359086482,920,3176,7660,3736,460,988,43,2
0.47400142982998583,960,3136,7492,3832,480,1064,50,2
0.50352075195001578,1000,3096,7288,4000,500,1169,54,2
0.5340262793885433,1040,3056,7109,4118,520,1303,62,3
0.56865724594365685,1080,3016,6938,4220,540,1438,68,3
0.59827965427273122,1120,2976,6769,4318,560,1589,81,3
0.62742671067023015,1160,2936,6602,4412,580,1711,87,3
0.65497167143030399,1200,2896,6420,4536,600,1826,101,3
0.67844440626328939,1240,2856,6261,4614,620,1917,106,3
0.70949117238129034,1280,2816,6089,4718,640,2052,117,3
0.74490400081903196,1320,2776,5931,4794,660,2225,126,3
0.77806177205494242,1360,2736,5785,4846,680,2374,131,3
0.80315144863485888,1400,2696,5628,4920,700,2500,141,3
0.84793675567170312,1440,2656,5453,5030,720,2699,147,3
0.87503031264592135,1480,2616,5329,5038,740,2831,156,3
0.92859836786763761,1520,2576,5168,5120,760,3112,163,3
0.96766341718589421,1560,2536,5032,5152,780,3315,179,3
1.0034670580893215,1600,2496,4869,5238,800,3492,191,3
1.0579085158280812,1640,2456,4696,5344,820,3766,204,3
1.1154145940623081,1680,2416,4541,5414,840,4089,215,3
1.1489582050414038,1720,2376,4412,5432,860,4286,224,3
1.1979303228680775,1760,2336,4280,5456,880,4547,233,3
1.2533952608184893,1800,2296,4143,5490,900,4829,245,3
1.3016263247248212,1840,2256,4004,5528,920,5078,259,3
1.352385568382009,1880,2216,3896,5504,940,5373,276,3
1.3919697454472584,1920,2176,3691,5674,960,5602,293,3
1.4420881790762379,1960,2136,3556,5704,980,5937,312,4
1.4837908924916938,2000,2096,3456,5664,1000,6193,325,4
1.5228491095833987,2040,2056,3351,5634,1020,6424,340,4
1.56842123696217,2080,2016,3215,5666,1040,6701,353,4
1.6424077428077193,2120,1976,3116,5624,1060,7112,366,4
1.7005691463302792,2160,1936,3032,5552,1080,7394,380,4
1.7419102326973184,2200,1896,2892,5592,1100,7620,402,4
1.8082943349434721,2240,1856,2788,5560,1120,8014,419,4
1.8915581411077949,2280,1816,2668,5560,1140,8452,438,4
1.9549498857853462,2320,1776,2575,5506,1160,8800,455,4
2.0324100280815989,2360,1736,2471,5474,1180,9254,473,4
2.12366641161154,2400,1696,2361,5454,1200,9715,487,4
2.2387134766316845,2440,1656,2246,5444,1220,10358,507,4
2.3196689559979173,2480,1616,2150,5396,1240,10808,520,4
2.437524381944614,2520,1576,2084,5288,1260,11404,541,4
2.5208717408287669,2560,1536,1929,5358,1280,11874,558,4
2.603688004589781,2600,1496,1862,5252,1300,12278,578,4
2.7348618764292496,2640,1456,1790,5156,1320,12961,599,4
2.8502229153379801,2680,1416,1661,5174,1340,13581,621,4
3.0194521093086681,2720,1376,1556,5144,1360,14429,641,4
3.148818669876555,2760,1336,1461,5094,1380,15071,660,4
3.2720050644539125,2800,1296,1417,4942,1400,15706,687,4
3.4123155129361193,2840,1256,1286,4964,1420,16391,704,4
3.5811086837001325,2880,1216,1271,4754,1440,17225,722,4
3.7790274103838448,2920,1176,1170,4716,1460,18159,738,4
3.9718191116138835,2960,1136,1080,4656,1480,19019,761,4
4.3088632188280416,3000,1096,1009,4558,1500,20521,781,4
4.4557328480835032,3040,1056,931,4474,1520,21170,795,4
4.7129107892405919,3080,1016,898,4300,1540,22334,820,4
4.94156243943576,3120,976,816,4224,1560,23298,838,5
5.1470197295329259,3160,936,708,4200,1580,24172,857,5
5.4594926754972359,3200,896,705,3966,1600,25386,881,5
5.6754517754988782,3240,856,578,3980,1620,26217,903,5
5.9199018762142535,3280,816,574,3748,1640,27193,925,5
6.3344382838817044,3320,776,526,3604,1660,28693,954,5
6.6993703933712183,3360,736,473,3470,1680,29975,978,5
