time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,64,192,0,0,0,0,0
0.017162839056811818,2,62,181,10,1,0,0,1
0.043648003806227187,4,60,170,20,2,0,0,1
0.10507011768517499,6,58,159,30,3,3,0,1
0.16865584930074715,8,56,149,38,4,4,0,1
0.17718368034303497,10,54,140,44,5,5,0,1
0.18415181294128707,12,52,130,52,6,5,0,1
0.32091974383586275,14,50,121,58,7,12,0,1
0.33121647987026054,16,48,111,66,8,12,0,1
0.39067294586410384,18,46,103,70,9,15,0,1
0.42253431982196948,20,44,95,74,10,19,1,2
0.54070576553166749,22,42,89,74,11,30,2,2
0.65275637897014815,24,40,81,78,12,41,2,2
0.71964308507529406,26,38,70,88,13,48,2,2
0.81025353320796145,28,36,62,92,14,60,2,2
0.89378283879832576,30,34,55,94,15,68,3,2
0.93600056823710831,32,32,50,92,16,69,3,2
0.95103057458742746,34,30,43,94,17,71,4,2
1.1234689761663428,36,28,37,94,18,80,4,2
1.2667605978439389,38,26,34,88,19,92,5,3
1.6252693274895829,40,24,28,88,20,122,6,3
2.063247528562004,42,22,30,72,21,157,6,3
2.8999106542627908,44,20,21,78,22,222,8,3
3.0231488756466693,46,18,25,58,23,233,10,3
3.1798859720414532,48,16,16,64,24,243,12,4
4.3756473141397416,50,14,14,56,25,303,13,4
4.3923791893786417,52,12,11,50,26,303,14,4
4.5723388950985369,54,10,3,54,27,311,14,4
4.8202133090397954,56,8,5,38,28,320,15,4
4.8494118825934605,58,6,4,28,29,321,16,4
14.684537243352741,60,4,0,24,30,609,17,4
43.003677320616355,62,2,0,12,31,1201,18,4
49.779167232640688,64,0,0,0,32,1275,18,4
