time,occupied,vacancies,births,translations,cube_exchanges,parallel_swaps,attempts,reused_sites,max_site_births,nx,ny,nz,ST1,SL1,ST2,SL2,zero_mode_power
0,0,64,0,0,0,0,0,0,0,0,0,0,4.2619792239278805e-38,4.2619792239278799e-38,1.6049416203226965e-35,1.6049416203226965e-35,0
0.01,2,62,1,0,0,0,10,0,1,0,1,0,0.005208333333333333,0.005208333333333333,0.0052083333333333322,0.005208333333333333,0.015625
0.013433993325989003,2,62,1,0,0,0,13,0,1,0,1,0,0.005208333333333333,0.005208333333333333,0.0052083333333333322,0.005208333333333333,0.015625
0.018047217668271703,2,62,1,0,0,0,15,0,1,0,1,0,0.005208333333333333,0.005208333333333333,0.0052083333333333322,0.005208333333333333,0.015625
0.024244620170823288,8,56,4,0,0,0,21,0,1,0,2,2,0.03125,0.010416666666666666,0.041666666666666671,0.041666666666666657,0.062499999999999986
0.032570206556597835,8,56,4,0,0,0,29,0,1,0,2,2,0.03125,0.010416666666666666,0.041666666666666671,0.041666666666666657,0.062499999999999986
0.043754793750741858,14,50,7,2,0,0,37,0,1,2,2,3,0.041666666666666664,0.0052083333333333322,0.057291666666666664,0.026041666666666657,0.078124999999999986
0.058780160722749122,14,50,7,2,0,0,47,0,1,2,2,3,0.041666666666666664,0.0052083333333333322,0.057291666666666664,0.026041666666666657,0.078124999999999986
0.07896522868499728,20,44,10,2,0,0,58,0,1,2,5,3,0.046874999999999993,0.031249999999999993,0.083333333333333329,0.010416666666666661,0.03125
0.10608183551394484,28,36,14,2,0,0,73,2,2,4,5,5,0.052083333333333329,0.031249999999999993,0.17708333333333331,0.052083333333333329,0.03125
0.14251026703029981,34,30,17,2,0,0,91,2,2,5,7,5,0.078125,0.057291666666666664,0.28645833333333337,0.098958333333333343,0.046875000000000014
0.19144819761699583,38,26,19,3,0,0,117,2,2,5,8,6,0.093749999999999986,0.067708333333333343,0.20312499999999994,0.088541666666666644,0.14062499999999997
0.25719138090593457,46,18,23,4,0,0,153,2,2,7,9,7,0.109375,0.098958333333333356,0.140625,0.057291666666666664,0.54687499999999989
0.34551072945922184,46,18,23,7,0,0,191,2,2,7,9,7,0.13020833333333331,0.098958333333333343,0.057291666666666664,0.057291666666666664,0.67187499999999989
0.46415888336127786,52,12,26,12,0,0,253,4,2,8,10,8,0.19791666666666669,0.072916666666666671,0.10416666666666666,0.10416666666666664,0.5
