time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,64,192,0,0,0,0,0
0.00034481659774750396,2,62,181,10,1,0,0,1
0.0037435271943761263,4,60,171,18,2,0,0,1
0.0038997028184125679,6,58,161,26,3,0,0,1
0.0042834433335605347,8,56,150,36,4,0,0,1
0.005847728828472256,10,54,141,42,5,0,0,1
0.0064409258555851081,12,52,131,50,6,0,0,1
0.014058567196878934,14,50,123,54,7,0,0,1
0.029810426729359095,16,48,112,64,8,1,0,1
0.044933568274370644,18,46,103,70,9,10,2,2
0.047858637999013048,20,44,93,78,10,10,2,2
0.051157225783618691,22,42,86,80,11,11,2,2
0.066209230697260577,24,40,77,86,12,11,2,2
0.07325167979994375,26,38,70,88,13,11,2,2
0.079693566261866022,28,36,63,90,14,13,2,2
0.09228370133072622,30,34,59,86,15,13,2,2
0.10722936777194945,32,32,55,82,16,13,3,2
0.11708590436300594,34,30,49,82,17,14,3,2
0.12095079070526063,36,28,42,84,18,14,4,2
0.14256638159924406,38,26,35,86,19,15,5,2
0.15611991181641846,40,24,30,84,20,16,5,2
0.21376585575012363,42,22,22,88,21,20,5,2
0.21423768850805566,44,20,20,80,22,20,5,2
0.23247948158238441,46,18,15,78,23,23,7,2
0.45755227569514267,48,16,10,76,24,38,8,2
0.67358005566750456,50,14,10,64,25,50,10,2
0.77382291680728177,52,12,6,60,26,54,11,2
0.83633160953955921,54,10,1,58,27,55,12,2
0.87864581906686889,56,8,2,44,28,58,13,2
1.3692652915471533,58,6,2,32,29,84,14,3
2.3668771615813853,60,4,0,24,30,118,16,3
2.4609495873566281,62,2,0,12,31,119,18,3
3.1228503840137627,64,0,0,0,32,128,19,3
