time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,512,1536,0,0,0,0,0
0.00067987489288886117,4,508,1514,20,2,0,0,1
0.0036464990488260783,8,504,1492,40,4,0,0,1
0.004108557267915992,12,500,1470,60,6,0,0,1
0.0048940785034576658,16,496,1449,78,8,0,0,1
0.0057117546348317257,20,492,1427,98,10,0,0,1
0.0079017804290317569,24,488,1405,118,12,0,0,1
0.0081273784106368051,28,484,1383,138,14,0,0,1
0.012201125611677879,32,480,1362,156,16,1,0,1
0.012852180262328683,36,476,1340,176,18,1,0,1
0.014925361832226012,40,472,1319,194,20,1,0,1
0.019477347293110573,44,468,1303,202,22,2,0,1
0.021721167358837157,48,464,1281,222,24,2,0,1
0.021940947193827373,52,460,1261,238,26,2,0,1
0.024483704443568018,56,456,1243,250,28,5,0,1
0.024911352604414128,60,452,1222,268,30,5,0,1
0.027210713313307336,64,448,1204,280,32,5,0,1
0.027985496390631477,68,444,1184,296,34,5,0,1
0.031409232673971894,72,440,1161,318,36,7,0,1
0.033204823967602173,76,436,1142,332,38,7,0,1
0.034422932437202486,80,432,1122,348,40,7,0,1
0.037809918852903544,84,428,1105,358,42,9,0,1
0.038855798155358855,88,424,1085,374,44,9,0,1
0.040477324695370756,92,420,1067,386,46,9,0,1
0.043450316388940632,96,416,1047,402,48,9,0,1
0.050940661324666285,100,412,1029,414,50,16,0,1
0.053324015370855134,104,408,1009,430,52,16,0,1
0.053950254448965722,108,404,992,440,54,18,0,1
0.056175068085635202,112,400,972,456,56,20,0,1
0.058580809232005877,116,396,952,472,58,21,0,1
0.063044992502634165,120,392,931,490,60,22,0,1
0.064423544869909255,124,388,911,506,62,22,0,1
0.0674683244356864,128,384,896,512,64,23,0,1
0.067840593383742404,132,380,882,516,66,23,1,2
0.069568225680621862,136,376,863,530,68,24,1,2
0.071425156664356199,140,372,848,536,70,27,1,2
0.07215331538764827,144,368,835,538,72,27,1,2
0.074072306022393009,148,364,814,556,74,27,1,2
0.076362371292419351,152,360,794,572,76,28,1,2
0.078615751777274909,156,356,776,584,78,30,3,2
0.080435835896910196,160,352,758,596,80,31,3,2
0.081374432473310304,164,348,741,606,82,31,3,2
0.08178416645475424,168,344,723,618,84,33,3,2
0.084469151801468773,172,340,708,624,86,33,3,2
0.085183900072757515,176,336,692,632,88,33,4,2
0.087095086543224676,180,332,677,638,90,36,4,2
0.090977776446500916,184,328,657,654,92,38,5,2
0.09459587774915558,188,324,647,650,94,39,6,2
0.099135864571146481,192,320,625,670,96,45,7,2
0.10307645341832661,196,316,608,680,98,47,7,2
0.10578152072529937,200,312,590,692,100,48,7,2
0.10719954831181505,204,308,573,702,102,48,7,2
0.10760157547296326,208,304,558,708,104,49,7,2
0.11013235191015627,212,300,543,714,106,51,8,2
0.11446354169919147,216,296,528,720,108,53,9,2
0.11956080409579245,220,292,519,714,110,55,10,2
0.12400693372407677,224,288,505,718,112,58,10,2
0.12728018415995357,228,284,491,722,114,64,10,2
0.13187042015198769,232,280,475,730,116,66,11,2
0.13342651169357622,236,276,465,726,118,69,11,2
0.13928897326399212,240,272,456,720,120,73,11,2
0.14196656695048865,244,268,441,726,122,74,11,2
0.14842842365195472,248,264,418,748,124,77,11,2
0.15064823497252189,252,260,403,754,126,79,12,2
0.15501741652082246,256,256,393,750,128,82,13,2
0.15851616771631849,260,252,381,750,130,85,14,2
0.16216620183746913,264,248,368,752,132,87,15,2
0.16839304339987282,268,244,359,746,134,91,15,2
0.1726148045760863,272,240,351,738,136,96,17,2
0.17787923345023282,276,236,342,732,138,100,17,2
0.18137345027533383,280,232,329,734,140,106,18,2
0.18507101315729738,284,228,318,732,142,109,19,2
0.1885688093900868,288,224,313,718,144,111,22,3
0.19631927492192311,292,220,300,720,146,116,22,3
0.19804682965024498,296,216,290,716,148,117,23,3
