time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,1728,5184,0,0,0,0,0
0.015438250897264373,16,1712,5096,80,8,1,0,1
0.032097054641137671,32,1696,5008,160,16,6,0,1
0.060253333725155206,48,1680,4921,238,24,12,0,1
0.071714817824368449,64,1664,4837,310,32,14,1,2
0.098251728939467375,80,1648,4750,388,40,21,1,2
0.1131219292031663,96,1632,4665,462,48,29,1,2
0.12489494363997065,112,1616,4584,528,56,33,1,2
0.15723585891190692,128,1600,4500,600,64,54,1,2
0.18958412114004483,144,1584,4411,682,72,72,1,2
0.2338880192873965,160,1568,4330,748,80,99,2,2
0.25519233305151784,176,1552,4245,822,88,115,3,2
0.27494413355738295,192,1536,4161,894,96,130,3,2
0.29223658322984097,208,1520,4083,954,104,144,3,2
0.31001939361178799,224,1504,4012,1000,112,159,4,2
0.33200788345606425,240,1488,3924,1080,120,189,7,2
0.35541998730710822,256,1472,3852,1128,128,213,7,2
0.3689774451611032,272,1456,3779,1178,136,236,8,2
0.39287176938352947,288,1440,3701,1238,144,266,9,2
0.41192445261371463,304,1424,3631,1282,152,289,10,2
0.42723236279645155,320,1408,3556,1336,160,313,14,2
0.45349990616586444,336,1392,3479,1394,168,343,18,2
0.48035268090727484,352,1376,3408,1440,176,377,19,2
0.5053796965326427,368,1360,3337,1486,184,414,19,2
0.53108496421612883,384,1344,3267,1530,192,448,19,2
0.54278189756677442,400,1328,3198,1572,200,460,20,2
0.58269747827549068,416,1312,3123,1626,208,509,23,2
0.60552928921373439,432,1296,3051,1674,216,550,27,2
0.61462303159475451,448,1280,2992,1696,224,567,29,2
0.63508293223978207,464,1264,2913,1758,232,599,29,2
0.68036779053750973,480,1248,2844,1800,240,688,30,2
0.70115329256902614,496,1232,2783,1826,248,729,34,2
0.72401994120765689,512,1216,2717,1862,256,763,35,2
0.74637718640663986,528,1200,2657,1886,264,823,40,2
0.7824890977075678,544,1184,2581,1942,272,878,46,2
0.81911801881179114,560,1168,2503,2002,280,957,52,2
0.86985273267784602,576,1152,2461,1990,288,1078,56,2
0.90770919964070818,592,1136,2387,2042,296,1152,59,2
0.93531003403738033,608,1120,2331,2058,304,1194,61,2
0.96565283501300248,624,1104,2260,2104,312,1247,65,3
1.0081318979294049,640,1088,2208,2112,320,1334,68,3
1.0456638058174519,656,1072,2143,2146,328,1421,74,3
1.0692727814652112,672,1056,2083,2170,336,1473,82,3
1.0835469630383741,688,1040,2025,2190,344,1507,85,3
1.1430909359312011,704,1024,1951,2242,352,1639,90,3
1.1651275467174436,720,1008,1902,2244,360,1701,95,3
1.216894256384331,736,992,1853,2246,368,1818,103,3
1.280590331332492,752,976,1800,2256,376,1960,112,3
1.3413246789544289,768,960,1764,2232,384,2114,119,3
1.3811800382303032,784,944,1711,2242,392,2204,125,3
1.4362596040499942,800,928,1632,2304,400,2328,128,3
1.5187368165205526,816,912,1561,2350,408,2511,133,3
1.551983500814476,832,896,1503,2370,416,2586,139,3
1.6027812090246287,848,880,1458,2364,424,2707,144,3
