time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,64,192,0,0,0,0,0
0.02046050537931075,2,62,181,10,1,0,0,1
0.090067416719769033,4,60,170,20,2,0,0,1
0.11311238407564285,6,58,161,26,3,0,0,1
0.13440798610764965,8,56,153,30,4,0,0,1
0.21458719127362366,10,54,141,42,5,4,0,1
0.25667302450494806,12,52,131,50,6,6,0,1
0.28360066403951106,14,50,122,56,7,9,0,1
0.37123495754793334,16,48,112,64,8,11,0,1
0.47870974101268748,18,46,103,70,9,14,0,1
0.51199715875171337,20,44,92,80,10,15,0,1
0.54511370365114198,22,42,86,80,11,16,2,2
0.59638654512772049,24,40,82,76,12,25,4,2
0.72116514937284482,26,38,70,88,13,35,5,2
0.87327182957385674,28,36,62,92,14,45,5,2
0.91327455946393776,30,34,56,92,15,48,5,2
0.9405678253433476,32,32,48,96,16,53,5,2
1.110297075944181,34,30,45,90,17,68,6,3
1.2251183240060624,36,28,38,92,18,75,8,3
1.2645084885346332,38,26,37,82,19,81,10,3
1.4957252877690224,40,24,25,94,20,100,11,3
1.6574658888841136,42,22,29,74,21,116,11,3
1.7941825573097827,44,20,18,84,22,128,12,3
1.8626858712794565,46,18,14,80,23,131,13,3
2.0443820552577092,48,16,11,74,24,145,14,3
3.3592822244295273,50,14,9,66,25,242,14,3
7.9774856567077892,52,12,9,54,26,529,15,3
9.5828652982392502,54,10,5,50,27,603,16,3
12.010802686820307,56,8,6,36,28,734,17,3
16.224658877892818,58,6,2,32,29,906,17,3
19.182761838391322,60,4,2,20,30,993,19,3
27.188762381553502,62,2,0,12,31,1178,19,3
31.635826725143321,64,0,0,0,32,1228,21,4
