time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,4096,12288,0,0,0,0,0
0.00015228333486346369,40,4056,12070,196,20,0,0,1
0.00027079146142299908,80,4016,11851,394,40,0,0,1
0.00046609596066130249,120,3976,11637,582,60,0,0,1
0.00064081427875383498,160,3936,11424,768,80,0,0,1
0.000800504746601396,200,3896,11215,946,100,0,0,1
0.0010204455854877393,240,3856,11007,1122,120,0,0,1
0.0011431923111240381,280,3816,10796,1304,140,0,0,1
0.001312305227972142,320,3776,10589,1478,160,0,0,1
0.0014832245800978142,360,3736,10382,1652,180,1,0,1
0.001698281502995138,400,3696,10176,1824,200,1,0,1
0.0018841464063272405,440,3656,9970,1996,220,1,0,1
0.0021562372289070444,480,3616,9765,2166,240,1,0,1
0.0023210190140234527,520,3576,9560,2336,260,1,0,1
0.0025279046306661093,560,3536,9362,2492,280,2,0,1
0.0027214971602008758,600,3496,9166,2644,300,2,0,1
0.0029024017504584495,640,3456,8962,2812,320,2,0,1
0.0031318058475724021,680,3416,8769,2958,340,2,0,1
0.0033639197827356553,720,3376,8587,3082,360,2,0,1
0.003687202065969643,760,3336,8394,3228,380,2,0,1
0.003920750683619861,800,3296,8204,3368,400,2,1,2
0.0041765919832680949,840,3256,8022,3492,420,2,1,2
0.004495084204962225,880,3216,7841,3614,440,5,1,2
0.0047726277917762745,920,3176,7662,3732,460,7,1,2
0.0049960946779480445,960,3136,7482,3852,480,7,1,2
0.0053041749314019409,1000,3096,7305,3966,500,9,1,2
0.0056409148514023431,1040,3056,7135,4066,520,11,1,2
0.0059158769476848495,1080,3016,6955,4186,540,11,2,2
0.006198926903173297,1120,2976,6770,4316,560,11,2,2
0.0065732014291973373,1160,2936,6608,4400,580,13,2,2
0.0068805879808702033,1200,2896,6443,4490,600,16,2,2
0.0071996041377004622,1240,2856,6276,4584,620,17,2,2
0.0076261357746113994,1280,2816,6119,4658,640,21,3,2
0.0079988144860378852,1320,2776,5942,4772,660,22,3,2
0.0082750525691250888,1360,2736,5785,4846,680,22,4,2
0.008702883685268635,1400,2696,5632,4912,700,24,4,2
0.0089191092453878018,1440,2656,5469,4998,720,24,4,2
0.009293324816657721,1480,2616,5307,5082,740,28,5,2
0.0096840308271327336,1520,2576,5151,5154,760,33,6,2
0.0099763781345004639,1560,2536,4981,5254,780,35,6,2
0.010363024934235257,1600,2496,4835,5306,800,39,6,2
0.010815354777593152,1640,2456,4674,5388,820,42,7,2
0.01126261182783544,1680,2416,4528,5440,840,43,7,2
0.011663019120532881,1720,2376,4393,5470,860,44,8,2
0.012171823730331054,1760,2336,4253,5510,880,49,8,2
0.012700625631143825,1800,2296,4099,5578,900,50,8,2
0.013234428079669363,1840,2256,3954,5628,920,55,8,2
0.013739429686540836,1880,2216,3817,5662,940,55,9,2
0.014341697578054967,1920,2176,3689,5678,960,58,10,2
0.014957864349558446,1960,2136,3558,5700,980,60,10,2
0.015534883236207931,2000,2096,3421,5734,1000,64,11,2
0.016202995617648978,2040,2056,3289,5758,1020,65,12,2
0.016849148481883274,2080,2016,3172,5752,1040,67,15,2
0.017514912995100922,2120,1976,3060,5736,1060,73,17,2
0.018031860848910633,2160,1936,2935,5746,1080,78,18,2
0.018859627306424154,2200,1896,2817,5742,1100,83,18,2
0.019489643475593208,2240,1856,2700,5736,1120,87,20,2
0.020521618828498275,2280,1816,2588,5720,1140,97,20,2
0.021282858666772403,2320,1776,2485,5686,1160,103,21,2
0.022046457844835866,2360,1736,2377,5662,1180,110,23,2
0.022808964326484413,2400,1696,2270,5636,1200,116,25,2
0.023690760328825507,2440,1656,2171,5594,1220,119,26,2
0.02473568050561465,2480,1616,2074,5548,1240,126,28,2
0.025984183319649318,2520,1576,1967,5522,1260,131,29,2
0.02724489726435125,2560,1536,1857,5502,1280,142,31,2
0.02855836138520108,2600,1496,1758,5460,1300,152,31,2
0.029576787330721336,2640,1456,1664,5408,1320,157,34,2
0.030799574378365252,2680,1416,1568,5360,1340,159,37,2
0.032225241049563605,2720,1376,1474,5308,1360,169,41,2
0.03328307252749952,2760,1336,1396,5224,1380,170,45,2
0.034674301020929839,2800,1296,1319,5138,1400,174,46,2
0.036368993589714738,2840,1256,1225,5086,1420,182,48,2
0.037931914918432751,2880,1216,1142,5012,1440,190,49,2
0.039535997811644637,2920,1176,1055,4946,1460,195,51,2
0.0411857913308473,2960,1136,980,4856,1480,204,55,2
0.0434345108097072,3000,1096,908,4760,1500,212,58,2
0.045294072048442845,3040,1056,837,4662,1520,222,63,2
0.048577675462100255,3080,1016,770,4556,1540,235,65,2
0.050675190749679994,3120,976,697,4462,1560,243,72,2
0.052633390068464084,3160,936,650,4316,1580,255,76,2
0.055932071934096668,3200,896,599,4178,1600,281,86,2
0.058834782692121473,3240,856,548,4040,1620,294,95,2
0.063188174358867699,3280,816,500,3896,1640,311,103,3
0.067917723685452888,3320,776,461,3734,1660,332,110,3
0.074286979995386165,3360,736,407,3602,1680,362,116,3
0.078769525297838663,3400,696,349,3478,1700,380,123,3
0.083936970734918626,3440,656,289,3358,1720,394,132,3
0.095773005928962471,3480,616,252,3192,1740,433,139,3
0.1029670409323111,3520,576,219,3018,1760,457,156,3
0.11227360938087041,3560,536,187,2842,1780,489,172,3
0.12256396572875579,3600,496,157,2662,1800,517,190,3
0.13935386717794862,3640,456,122,2492,1820,562,208,3
0.15656352546437485,3680,416,85,2326,1840,599,228,3
0.19223680081317385,3720,376,62,2132,1860,664,245,3
0.22939851413359619,3760,336,50,1916,1880,739,267,3
0.26552380599094094,3800,296,35,1706,1900,814,294,3
0.30633691595773271,3840,256,27,1482,1920,879,319,3
0.40424881764394277,3880,216,16,1264,1940,998,347,3
0.54287992934211615,3920,176,11,1034,1960,1154,377,3
0.75665068314522543,3960,136,10,796,1980,1340,409,3
1.1442320805155601,4000,96,5,566,2000,1585,446,3
2.1133997559096991,4040,56,0,336,2020,2046,482,3
5.7529339228144556,4064,32,0,192,2032,2852,498,3
5.9468127373758266,4066,30,0,180,2033,2887,500,3
6.0769857272263481,4068,28,0,168,2034,2916,501,3
6.4382667561438431,4070,26,0,156,2035,2969,503,3
6.7696734139463173,4072,24,3,138,2036,3018,505,3
6.8034109087727366,4074,22,2,128,2037,3022,506,3
6.814287733106239,4076,20,1,118,2038,3023,508,3
6.9650354433523853,4078,18,0,108,2039,3038,510,3
7.4233801638181607,4080,16,0,96,2040,3085,512,3
7.9437806301453993,4082,14,0,84,2041,3139,514,3
8.6560244299018354,4084,12,0,72,2042,3207,515,3
9.3074306906857611,4086,10,0,60,2043,3252,517,3
9.9945316534215021,4088,8,0,48,2044,3294,519,3
15.944487330044009,4090,6,0,36,2045,3578,521,3
16.205897361429511,4092,4,0,24,2046,3588,523,3
76.355649440118313,4094,2,0,12,2047,5072,525,3
298.09470518702221,4096,0,0,0,2048,7780,527,3
