time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,512,1536,0,0,0,0,0
0.027884984050516971,4,508,1514,20,2,0,0,1
0.029309865258530122,8,504,1492,40,4,0,0,1
0.041968546902972831,12,500,1470,60,6,0,0,1
0.073105283253401168,16,496,1448,80,8,2,0,1
0.082015924923214911,20,492,1426,100,10,3,0,1
0.097615646714440382,24,488,1404,120,12,3,0,1
0.10770823925832226,28,484,1382,140,14,3,0,1
0.1446750832283841,32,480,1360,160,16,9,0,1
0.15172059223287274,36,476,1343,170,18,12,0,1
0.17251011388026399,40,472,1322,188,20,13,0,1
0.1888451496747271,44,468,1303,202,22,14,0,1
0.21800843460223865,48,464,1282,220,24,19,0,1
0.22948346178659479,52,460,1263,234,26,21,1,2
0.2408419172554489,56,456,1245,246,28,22,1,2
0.2435024290331492,60,452,1223,266,30,23,1,2
0.25091169747995362,64,448,1203,282,32,25,1,2
0.26208389196921061,68,444,1179,306,34,30,1,2
0.27248535267281027,72,440,1159,322,36,34,1,2
0.29052825317688374,76,436,1140,336,38,38,2,2
0.30582795136638014,80,432,1118,356,40,46,2,2
0.35238989427107004,84,428,1100,368,42,62,2,2
0.37406617518333768,88,424,1075,394,44,69,2,2
0.40576970577517191,92,420,1060,400,46,87,2,2
0.411735333962789,96,416,1043,410,48,92,3,2
0.41807771923051701,100,412,1022,428,50,94,3,2
0.42242964689560597,104,408,1003,442,52,97,4,2
0.43097264785292599,108,404,987,450,54,103,5,2
0.45771986981050689,112,400,971,458,56,113,5,2
0.47679996407029746,116,396,955,466,58,119,6,2
0.48680355657370594,120,392,935,482,60,123,7,2
0.54524343887357585,124,388,919,490,62,154,8,2
0.56266966535679708,128,384,905,494,64,159,9,2
0.58493950641415116,132,380,884,512,66,169,9,2
0.60424103565452891,136,376,864,528,68,181,10,2
0.65165808386742585,140,372,853,526,70,207,10,2
0.66963343280682397,144,368,833,542,72,218,10,2
0.67253674765377613,148,364,810,564,74,220,11,2
0.72241709320861569,152,360,792,576,76,250,12,2
0.73587754973362585,156,356,775,586,78,254,12,2
0.7565958970855825,160,352,751,610,80,268,14,2
0.76119166783261738,164,348,736,616,82,270,14,2
0.79421948802469933,168,344,724,616,84,287,16,3
0.80309573058091077,172,340,708,624,86,291,19,3
0.80504903054019372,176,336,694,628,88,291,19,3
0.8358480311789469,180,332,676,640,90,305,19,3
0.88867650545899146,184,328,664,640,92,345,20,3
0.93537661021139029,188,324,647,650,94,379,22,3
0.97469002364476531,192,320,637,646,96,411,23,3
1.014048751051178,196,316,621,654,98,436,24,3
1.067695234434757,200,312,607,658,100,467,24,3
1.1529862807468234,204,308,585,678,102,513,24,3
1.1931423687937976,208,304,560,704,104,542,25,3
1.2662766852852634,212,300,554,692,106,592,26,3
1.3250906739875772,216,296,552,672,108,629,27,3
1.3488091483403932,220,292,540,672,110,640,28,3
1.3609613957894928,224,288,530,668,112,655,32,3
1.4093072970718088,228,284,509,686,114,685,33,3
1.4237123595568812,232,280,503,674,116,696,34,3
1.4529991580619166,236,276,488,680,118,716,36,3
1.5046704947303124,240,272,458,716,120,746,37,3
1.6492744364002496,244,268,461,686,122,850,38,3
1.7116499511942258,248,264,451,682,124,890,40,3
1.8053289299946962,252,260,440,680,126,953,41,3
1.8545266063942096,256,256,416,704,128,985,42,3
1.8670177013719227,260,252,411,690,130,990,43,3
1.8923017006991516,264,248,395,698,132,1006,44,3
1.9002942474288809,268,244,378,708,134,1014,44,3
1.9012726969067237,272,240,364,712,136,1015,46,3
1.9123197439991615,276,236,353,710,138,1023,50,3
1.9654174459427909,280,232,339,714,140,1063,52,3
2.0439973827422371,284,228,339,690,142,1115,52,3
2.0849729570855113,288,224,328,688,144,1157,53,3
2.1514111940094724,292,220,313,694,146,1204,56,3
2.1652112870113394,296,216,301,694,148,1214,57,3
2.2021756506115411,300,212,300,672,150,1247,61,4
2.2687672258027436,304,208,296,656,152,1302,65,4
2.3413933409434198,308,204,262,700,154,1347,68,4
2.3657666247292735,312,200,255,690,156,1358,69,4
2.4300669225454792,316,196,244,688,158,1399,71,4
2.4399885999988262,320,192,238,676,160,1407,72,4
2.6078531640593927,324,188,237,654,162,1535,76,4
2.7770139404475929,328,184,243,618,164,1640,78,4
2.8340480479332051,332,180,225,630,166,1675,79,4
2.8899948628912182,336,176,213,630,168,1708,82,4
3.0546842755043788,340,172,202,628,170,1804,85,4
3.1239379409885113,344,168,187,634,172,1840,88,4
3.2693975257861556,348,164,164,656,174,1924,89,4
3.4529335999449553,352,160,162,636,176,2043,90,4
3.6047559244601461,356,156,154,628,178,2141,92,4
3.6722003617780108,360,152,142,628,180,2197,94,4
3.9474287176175324,364,148,137,614,182,2364,98,4
3.9622283085304453,368,144,122,620,184,2372,99,4
4.0204431873730568,372,140,133,574,186,2421,102,4
4.0535301142674891,376,136,125,566,188,2438,104,4
4.0888476722477574,380,132,114,564,190,2458,105,4
4.4104738959249348,384,128,100,568,192,2641,105,4
4.5414213020411403,388,124,109,526,194,2713,105,4
4.6842553210777584,392,120,99,522,196,2786,106,4
4.7993091345068146,396,116,83,530,198,2855,108,4
4.9089101107446202,400,112,94,484,200,2913,112,4
5.1832084416204438,404,108,79,490,202,3038,113,4
5.2389756759776356,408,104,70,484,204,3069,117,4
5.4450653080264555,412,100,68,464,206,3158,118,4
5.5646236152553739,416,96,66,444,208,3210,119,4
5.982774444328359,420,92,55,442,210,3400,122,4
6.2329165172665215,424,88,44,440,212,3510,125,4
6.2990209900099483,428,84,46,412,214,3541,128,4
6.4106057338113356,432,80,38,404,216,3578,129,4
6.5604824542187909,436,76,36,384,218,3638,131,4
7.2076360454179698,440,72,46,340,220,3852,133,4
7.3193297878986554,444,68,41,326,222,3889,136,4
7.7074403213349045,448,64,31,322,224,4001,137,4
8.2205595522899984,452,60,30,300,226,4150,141,5
8.6188378985594518,456,56,18,300,228,4259,144,5
9.038055421104854,460,52,20,272,230,4359,144,5
9.8940901454819912,464,48,12,264,232,4593,146,5
10.660614084093204,468,44,11,242,234,4767,149,5
11.931527245990941,472,40,9,222,236,5026,153,5
12.719106772379771,476,36,4,208,238,5197,156,5
14.719145575547282,480,32,7,178,240,5574,158,5
17.987575811146804,482,30,8,164,241,6104,158,5
18.664977758625536,484,28,5,158,242,6208,160,5
21.047434577148749,486,26,2,152,243,6584,162,5
24.279654032404103,488,24,5,134,244,7030,163,5
25.072870865025926,490,22,2,128,245,7144,163,5
27.532911845219594,492,20,1,118,246,7434,165,5
29.696014694551536,494,18,5,98,247,7679,165,5
31.456761122243588,496,16,2,92,248,7851,166,5
37.384053391531175,498,14,2,80,249,8391,168,5
45.482528016450019,500,12,1,70,250,9073,169,5
47.595575624810323,502,10,0,60,251,9199,170,5
59.771014484705184,504,8,0,48,252,9914,170,5
73.825424690539649,506,6,0,36,253,10577,172,5
85.185665872673866,508,4,0,24,254,10988,174,5
176.54862423281403,510,2,0,12,255,13045,175,5
301.61020270376582,512,0,0,0,256,14584,176,5
