time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,64,192,0,0,0,0,0
0.0034481659774750388,2,62,181,10,1,0,0,1
0.026549721990146456,4,60,171,18,2,0,0,1
0.027390667658034988,6,58,161,26,3,0,0,1
0.029095168283514081,8,56,150,36,4,0,0,1
0.059976420095908152,10,54,141,42,5,2,0,1
0.15449843456326437,12,52,132,48,6,5,0,1
0.33704314544392172,14,50,120,60,7,18,1,2
0.33762802789024815,16,48,111,66,8,18,1,2
0.34785547129744221,18,46,101,74,9,18,1,2
0.379724232204672,20,44,96,72,10,20,1,2
0.42286325173226369,22,42,88,76,11,22,1,2
0.47011795647799054,24,40,79,82,12,24,3,2
0.58028398786273783,26,38,69,90,13,29,3,2
0.62262118609977901,28,36,61,94,14,34,3,2
1.0111092909069024,30,34,52,100,15,64,4,2
1.0584269654499054,32,32,48,96,16,65,6,2
1.0986702090465517,34,30,42,96,17,70,6,2
1.2662862142153377,36,28,41,86,18,88,7,2
1.9911318743014303,38,26,38,80,19,147,7,2
2.2696303709343715,40,24,31,82,20,179,8,2
2.778293597703712,42,22,25,82,21,219,9,3
2.8370802655138068,44,20,25,70,22,224,11,3
3.8899486691394842,46,18,18,72,23,312,11,3
4.2131498598524155,48,16,13,70,24,344,13,3
4.3183244601380402,50,14,13,58,25,353,13,3
5.1122500034259781,52,12,6,60,26,409,14,3
5.1774925166628982,54,10,5,50,27,415,15,3
6.4272926964982515,56,8,4,40,28,473,17,3
6.4629765641172634,58,6,2,32,29,473,17,3
14.751129010395008,60,4,1,22,30,723,19,4
21.317526585510315,62,2,0,12,31,859,20,4
108.77708398278003,64,0,0,0,32,1882,22,4
