time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,13824,41472,0,0,0,0,0
0.015313089503180588,138,13686,40714,688,69,4,0,1
0.032932871832767302,276,13548,39967,1354,138,23,0,1
0.051346499854192769,414,13410,39223,2014,207,42,0,1
0.071020607039947919,552,13272,38478,2676,276,85,2,2
0.095289724324213246,690,13134,37741,3322,345,156,2,2
0.11805578296956766,828,12996,37007,3962,414,240,4,2
0.13397680528843822,966,12858,36288,4572,483,302,5,2
0.15295580221478439,1104,12720,35573,5174,552,397,5,2
0.17169152038238966,1242,12582,34865,5762,621,502,6,2
0.18846198761907898,1380,12444,34181,6302,690,604,10,2
0.21223482968761997,1518,12306,33492,6852,759,764,17,2
0.23268083602281617,1656,12168,32815,7378,828,912,22,2
0.26675558980038405,1794,12030,32140,7900,897,1187,27,2
0.28636484458605027,1932,11892,31448,8456,966,1343,31,2
0.30882658513779659,2070,11754,30771,8982,1035,1530,41,2
0.32909594935308378,2208,11616,30098,9500,1104,1722,50,2
0.34785110031238581,2346,11478,29440,9988,1173,1912,57,2
0.36992903309290537,2484,11340,28805,10430,1242,2111,68,2
0.39532161258601123,2622,11202,28149,10914,1311,2367,88,2
0.42647363219094087,2760,11064,27505,11374,1380,2734,100,2
0.45457995369137966,2898,10926,26871,11814,1449,3094,121,3
0.47934974751519366,3036,10788,26232,12264,1518,3385,130,3
0.50308020001849851,3174,10650,25581,12738,1587,3680,142,3
0.52503563073734261,3312,10512,24953,13166,1656,3969,161,3
0.55130409720460294,3450,10374,24329,13586,1725,4279,178,3
0.5785632347053713,3588,10236,23736,13944,1794,4659,205,3
0.60413412354195117,3726,10098,23180,14228,1863,5042,228,3
0.63070324615387829,3864,9960,22578,14604,1932,5440,250,3
0.67024693705040017,4002,9822,21945,15042,2001,6024,278,3
0.69795215549755185,4140,9684,21385,15334,2070,6464,308,3
0.7316679773232142,4278,9546,20894,15488,2139,6962,338,3
0.76644509853483411,4416,9408,20368,15712,2208,7498,369,3
0.7954454216141823,4554,9270,19818,15984,2277,7956,403,3
0.82666234838701291,4692,9132,19252,16288,2346,8437,441,3
0.86787030250195707,4830,8994,18671,16622,2415,9116,474,3
0.90415095884498853,4968,8856,18117,16902,2484,9700,515,3
0.94261829897745197,5106,8718,17604,17100,2553,10332,557,3
0.98499484804472692,5244,8580,17084,17312,2622,11071,595,3
1.0291126305727403,5382,8442,16541,17570,2691,11830,629,3
1.0724230391960288,5520,8304,16052,17720,2760,12600,664,3
1.1171276867487692,5658,8166,15535,17926,2829,13428,701,3
1.1619830982484272,5796,8028,15088,17992,2898,14214,751,4
1.2085856789206151,5934,7890,14610,18120,2967,15082,800,4
1.2550615342550451,6072,7752,14154,18204,3036,15943,841,4
1.3120306425208219,6210,7614,13698,18288,3105,17038,884,4
1.3695632335334453,6348,7476,13184,18488,3174,18138,930,4
1.4142152957737073,6486,7338,12717,18594,3243,18927,972,4
1.4656012868253476,6624,7200,12296,18608,3312,19866,1018,4
1.5265810673905311,6762,7062,11781,18810,3381,20991,1069,4
1.584441712963133,6900,6924,11390,18764,3450,22076,1123,4
1.6459774305521895,7038,6786,10956,18804,3519,23243,1171,4
1.7065904152733897,7176,6648,10532,18824,3588,24413,1223,4
1.7793130693326802,7314,6510,10067,18926,3657,25770,1285,4
1.851389717845261,7452,6372,9644,18944,3726,27135,1342,4
1.9249648090742248,7590,6234,9258,18888,3795,28541,1409,4
1.9980124869322449,7728,6096,8924,18728,3864,29860,1467,4
2.0770992017993746,7866,5958,8556,18636,3933,31377,1522,4
2.1399660539045002,8004,5820,8217,18486,4002,32526,1582,4
2.2239865209401226,8142,5682,7805,18482,4071,34134,1639,4
2.3227008277432386,8280,5544,7446,18372,4140,35900,1705,4
2.4302876100472086,8418,5406,7105,18226,4209,37807,1766,4
2.5505372483255258,8556,5268,6779,18050,4278,39958,1834,5
2.6640875615993282,8694,5130,6393,17994,4347,41986,1902,5
2.7512458302914058,8832,4992,6071,17810,4416,43507,1968,5
2.8632069220191432,8970,4854,5710,17704,4485,45447,2038,5
2.9898344398871144,9108,4716,5498,17300,4554,47621,2109,5
3.1205692918719024,9246,4578,5107,17254,4623,49803,2183,5
3.2692687000649072,9384,4440,4856,16928,4692,52414,2250,5
3.3891421145183145,9522,4302,4614,16584,4761,54431,2315,5
3.5430548425816157,9660,4164,4337,16310,4830,57012,2386,5
3.7162334627314286,9798,4026,3993,16170,4899,59836,2466,5
3.9221678788549692,9936,3888,3739,15850,4968,63163,2538,5
4.121021768263442,10074,3750,3565,15370,5037,66242,2604,5
4.3486318792922027,10212,3612,3333,15006,5106,69694,2685,5
4.6141915375999121,10350,3474,3001,14842,5175,73707,2756,5
4.8434904286857101,10488,3336,2824,14368,5244,77062,2836,5
5.0778375481339069,10626,3198,2560,14068,5313,80415,2920,5
5.3702141668078598,10764,3060,2400,13560,5382,84366,2997,5
5.6592779793997261,10902,2922,2204,13124,5451,88232,3080,5
6.0206478505317298,11040,2784,1926,12852,5520,92937,3153,5
6.3864740567898624,11178,2646,1800,12276,5589,97574,3236,5
6.7111903944419131,11316,2508,1595,11858,5658,101432,3329,6
7.1917397971553232,11454,2370,1383,11454,5727,107137,3407,6
7.7328440436900703,11592,2232,1306,10780,5796,112897,3486,6
8.3437966976604194,11730,2094,1188,10188,5865,119307,3570,6
9.0233534477982857,11868,1956,993,9750,5934,125986,3644,6
9.7285505855579597,12006,1818,837,9234,6003,132812,3716,6
10.614995433310167,12144,1680,732,8616,6072,140629,3794,6
11.574675941840413,12282,1542,612,8028,6141,148685,3873,6
12.808671365774501,12420,1404,529,7366,6210,158354,3959,6
14.008283586433722,12558,1266,431,6734,6279,166841,4038,6
15.612477235700693,12696,1128,369,6030,6348,177014,4123,6
18.069079946848227,12834,990,270,5400,6417,191001,4201,6
20.59114515195828,12972,852,193,4726,6486,203792,4296,6
24.595099761067193,13110,714,161,3962,6555,221069,4387,6
31.168364582553181,13248,576,104,3248,6624,244459,4480,6
44.224359118658015,13386,438,46,2536,6693,281214,4573,6
62.472506829226582,13524,300,24,1752,6762,318968,4653,6
107.42583098926015,13662,162,8,956,6831,378575,4743,6
472.95370087740167,13792,32,0,192,6896,508679,4828,6
483.74087939995167,13794,30,0,180,6897,510834,4829,6
496.56891791647166,13796,28,0,168,6898,513107,4831,6
505.86325880139651,13798,26,0,156,6899,514684,4832,6
576.87699375495492,13800,24,1,142,6900,525741,4833,6
602.22185488652121,13802,22,0,132,6901,529317,4835,6
654.71331645700093,13804,20,0,120,6902,536326,4837,6
680.65472423472454,13806,18,0,108,6903,539317,4838,6
1001.2056623493817,13808,16,0,96,6904,573893,4839,6
1017.848068411313,13810,14,0,84,6905,575502,4839,6
1097.9390642912499,13812,12,0,72,6906,582286,4841,6
1480.8996115724128,13814,10,0,60,6907,609750,4843,6
1519.5463227016335,13816,8,0,48,6908,612046,4845,6
1859.2560159867294,13818,6,0,36,6909,628254,4846,6
2041.8852671948571,13820,4,0,24,6910,634779,4847,6
2538.9772767591544,13822,2,0,12,6911,646815,4849,6
9212.1266529915574,13824,0,0,0,6912,726468,4850,6
