time,occupied,vacancies,births,translations,cube_exchanges,parallel_swaps,attempts,reused_sites,max_site_births,nx,ny,nz,ST1,SL1,ST2,SL2,zero_mode_power
0,384,128,0,0,0,0,0,0,1,64,64,64,2.6575952441582539e-32,2.7720476434575158e-32,4.050724873563173e-32,3.4727294820747319e-32,23.999999999999996
0.01,384,128,0,0,0,0,62,0,1,64,64,64,2.6575952441582539e-32,2.7720476434575158e-32,4.050724873563173e-32,3.4727294820747319e-32,23.999999999999996
0.012663801734674032,384,128,0,0,0,0,76,0,1,64,64,64,2.6575952441582539e-32,2.7720476434575158e-32,4.050724873563173e-32,3.4727294820747319e-32,23.999999999999996
0.016037187437513305,384,128,0,0,0,0,100,0,1,64,64,64,2.6575952441582539e-32,2.7720476434575158e-32,4.050724873563173e-32,3.4727294820747319e-32,23.999999999999996
0.020309176209047358,384,128,0,0,0,0,125,0,1,64,64,64,2.6575952441582539e-32,2.7720476434575158e-32,4.050724873563173e-32,3.4727294820747319e-32,23.999999999999996
0.025719138090593452,384,128,0,0,0,0,154,0,1,64,64,64,2.6575952441582539e-32,2.7720476434575158e-32,4.050724873563173e-32,3.4727294820747319e-32,23.999999999999996
0.032570206556597842,384,128,0,0,0,0,204,0,1,64,64,64,2.6575952441582539e-32,2.7720476434575158e-32,4.050724873563173e-32,3.4727294820747319e-32,23.999999999999996
0.041246263829013523,384,128,0,0,0,0,252,0,1,64,64,64,2.6575952441582539e-32,2.7720476434575158e-32,4.050724873563173e-32,3.4727294820747319e-32,23.999999999999996
0.052233450742668427,384,128,0,0,0,2,314,0,1,64,64,64,0.010956007242673288,0.010416666666666647,0.0078125000000000035,0.005208333333333327,22.046875
0.066147406412301504,384,128,0,0,0,3,399,0,1,64,64,64,0.0068917880453300056,0.0052083333333333356,0.011718750000000009,0.015624999999999997,21.109374999999996
0.083767764006829212,384,128,0,0,0,4,505,0,1,64,64,64,0.012258090576006617,0.01041666666666665,0.020833333333333343,0.036458333333333336,20.203124999999996
0.10608183551394489,384,128,0,0,0,4,627,0,1,64,64,64,0.012258090576006617,0.01041666666666665,0.020833333333333343,0.036458333333333336,20.203124999999996
0.13433993325989005,388,124,2,0,0,4,794,2,2,64,65,65,0.017624393106683241,0.01171874999999999,0.020833333333333339,0.037760416666666664,20.675781249999996
0.17012542798525895,388,124,2,0,0,5,1022,2,2,64,65,65,0.01413223097733499,0.018768507242673288,0.029296875000000007,0.037760416666666657,19.761718749999996
0.21544346900318842,388,124,2,3,0,7,1326,2,2,64,65,65,0.02446991304533,0.0090220471199668317,0.023437499999999997,0.01953124999999999,18.45703125
0.2728333376486769,390,122,3,4,0,7,1672,3,2,64,65,66,0.026232352355998328,0.012816596029306794,0.03776041666666665,0.013671874999999991,18.298828125
