time,occupied,vacancies,births,translations,cube_exchanges,parallel_swaps,attempts,reused_sites,max_site_births,nx,ny,nz,ST1,SL1,ST2,SL2,zero_mode_power
0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,9.1097114310124617e-38,9.1097114310124606e-38,0
0.01,20,492,10,2,0,0,44,0,1,3,6,1,0.011686033508011609,0.0059710760906600338,0.012369791666666671,0.0039062500000000026,0.0039062499999999996
0.012663801734674032,30,482,15,2,0,0,56,0,1,4,7,4,0.015671268106683255,0.0066221177573266999,0.014973958333333341,0.0084635416666666713,0.0019531250000000017
0.016037187437513305,32,480,16,2,0,0,71,0,1,4,8,4,0.01789406339468657,0.004129652181320065,0.018229166666666675,0.013020833333333336,4.1076474595134015e-34
0.020309176209047358,50,462,25,2,0,0,95,0,1,5,11,9,0.020879601440016583,0.0092262844239933643,0.021484375,0.009765625,0.021484374999999997
0.025719138090593452,60,452,30,3,0,0,119,0,1,7,14,9,0.02535790850801161,0.013086266317310111,0.018880208333333332,0.015625000000000003,0.027343749999999993
0.032570206556597842,84,428,42,3,0,0,164,1,2,13,14,15,0.036853256326691543,0.0099427590746368096,0.017578125,0.023437500000000007,0.027343749999999979
0.041246263829013523,98,414,49,6,0,0,208,1,2,14,18,17,0.062257432941386415,0.006622117757326699,0.017578125,0.026692708333333336,0.033203124999999993
0.052233450742668427,116,396,58,9,0,0,250,2,2,16,22,20,0.048190634948028201,0.015243628621336647,0.041015625000000007,0.029947916666666657,0.0703125
0.066147406412301504,138,374,69,11,0,0,290,3,2,23,24,22,0.11817597002814434,0.015355329711996681,0.037760416666666671,0.030598958333333315,0.10351562499999997
0.083767764006829212,168,344,84,14,0,0,353,5,2,26,30,28,0.14985360951349092,0.022069983682689882,0.065755208333333329,0.022135416666666657,0.29687499999999994
0.10608183551394489,192,320,96,23,0,0,453,8,2,32,34,30,0.10973159323877119,0.016927083333333322,0.064453125,0.036458333333333343,0.32031249999999989
0.13433993325989005,222,290,111,31,0,0,582,8,2,35,36,40,0.06741155981594027,0.013263400391946928,0.081380208333333343,0.042317708333333315,0.12695312500000003
0.17012542798525895,248,264,124,41,0,0,726,9,2,36,38,50,0.035706817101203971,0.056463490925363194,0.11458333333333333,0.029947916666666664,0.039062499999999979
0.21544346900318842,290,222,145,56,0,0,922,18,2,45,44,56,0.063483819849149248,0.15094584228019908,0.12239583333333331,0.024088541666666661,0.0097656250000000139
0.2728333376486769,316,196,158,74,0,0,1192,19,2,52,48,58,0.053606493758489228,0.10247198542947265,0.076171875,0.028645833333333332,0.046874999999999958
0.34551072945922218,348,164,174,93,0,0,1530,23,3,55,54,65,0.07093972661037809,0.2176759690269818,0.11458333333333334,0.10677083333333333,0.14453124999999992
0.43754793750741861,380,132,190,115,0,0,1938,35,3,62,57,71,0.097882940354421272,0.17135153612818574,0.095052083333333343,0.15494791666666666,0.26171875
0.55410203300094929,406,106,203,133,0,0,2464,41,3,65,62,76,0.13040463228526372,0.16003332238414267,0.081380208333333315,0.064453125,0.54882812499999978
0.70170382867038328,418,94,209,160,1,0,3160,47,3,66,65,78,0.19624908865886245,0.18266974987222884,0.13346354166666663,0.17122395833333334,0.99414062499999989
0.88862381627434062,436,76,218,182,2,0,4039,58,3,67,70,81,0.19418193747870488,0.19798674982963849,0.193359375,0.084635416666666685,0.36328124999999956
1.1253355826007658,448,64,224,205,2,0,5137,64,3,68,73,83,0.17919442753067666,0.068748684730759541,0.14973958333333331,0.071614583333333356,0.25390624999999989
1.4251026703029985,454,58,227,238,4,0,6527,67,3,69,75,83,0.22393916845603984,0.10505698721884577,0.126953125,0.080078124999999972,0.099609374999999931
1.8047217668271713,462,50,231,262,5,0,8237,72,3,72,76,83,0.27070246736537984,0.072227295245412951,0.21549479166666666,0.086588541666666657,0.40820312499999994
2.2854638641349929,476,36,238,291,10,0,10413,78,3,74,79,85,0.24828615388551256,0.015243628621336644,0.19270833333333331,0.057291666666666644,0.59765625
2.8942661247167525,478,34,239,318,18,0,13144,80,3,74,80,85,0.11962808420672477,0.055300211912079594,0.18229166666666663,0.024088541666666644,0.25195312499999994
3.6652412370796288,486,26,243,350,33,0,16676,83,3,75,80,88,0.15290225545330025,0.05177533329074295,0.15950520833333331,0.046223958333333308,0.103515625
4.641588833612782,494,18,247,377,42,0,21285,87,3,79,80,88,0.077828226482606996,0.025325192016023214,0.14778645833333334,0.017578124999999993,0.11914062500000006
5.8780160722749137,494,18,247,405,63,0,27011,87,3,79,80,88,0.15210679620398512,0.04364689489605638,0.10156249999999999,0.027994791666666668,0.12695312500000006
