time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,216,648,0,0,0,0,0
0.00038034668724227865,2,214,637,10,1,0,0,1
0.0011785405788855476,4,212,626,20,2,0,0,1
0.0019593902417086293,6,210,615,30,3,0,0,1
0.009036957376454588,8,208,604,40,4,1,0,1
0.010082145148755309,10,206,593,50,5,1,0,1
0.013910062895500484,12,204,583,58,6,2,0,1
0.018581689200150294,14,202,572,68,7,3,0,1
0.021895448478407412,16,200,560,80,8,4,0,1
0.022891316837203177,18,198,550,88,9,4,0,1
0.023728485093060216,20,196,539,98,10,4,0,1
0.024061420812755099,22,194,530,104,11,4,0,1
0.02546274779552965,24,192,519,114,12,4,0,1
0.02556470853997014,26,190,509,122,13,4,0,1
0.03227440188965934,28,188,500,128,14,4,0,1
0.033874062821189641,30,186,489,138,15,4,0,1
0.034356329939449093,32,184,478,148,16,4,0,1
0.044489568323187893,34,182,469,154,17,6,0,1
0.044818513964714771,36,180,458,164,18,6,0,1
0.045717830373278798,38,178,447,174,19,6,0,1
0.049541430351333376,40,176,437,182,20,6,0,1
0.049736653112074862,42,174,426,192,21,6,0,1
0.050723553636199757,44,172,415,202,22,6,0,1
0.051836560424036157,46,170,408,204,23,6,0,1
0.051993836476924633,48,168,398,212,24,7,0,1
0.053386635780481202,50,166,387,222,25,7,0,1
0.058781067833017946,52,164,381,222,26,9,0,1
0.058967829621047838,54,162,372,228,27,9,0,1
0.059816925684301102,56,160,365,230,28,9,0,1
0.060682271814253841,58,158,357,234,29,10,0,1
0.06114091679785804,60,156,350,236,30,10,0,1
0.061146768050073741,62,154,341,242,31,10,0,1
0.063333219078298447,64,152,332,248,32,11,0,1
0.066614889405853223,66,150,325,250,33,13,0,1
0.068640745492415126,68,148,315,258,34,13,0,1
0.079420102154978189,70,146,308,260,35,17,0,1
0.085311570864798486,72,144,299,266,36,18,0,1
0.085481872196727482,74,142,294,264,37,18,1,2
0.086155205733261006,76,140,287,266,38,18,1,2
0.094597921868282586,78,138,281,266,39,21,1,2
0.1002745298573724,80,136,274,268,40,23,1,2
0.10330371627368987,82,134,266,272,41,24,1,2
0.11420102289326192,84,132,262,268,42,27,1,2
0.11560516341276841,86,130,252,276,43,29,2,2
0.11586662171709429,88,128,241,286,44,30,2,2
0.12943363909160061,90,126,232,292,45,32,3,2
0.13114624636811217,92,124,224,296,46,32,3,2
0.14510755746768811,94,122,216,300,47,36,3,2
0.151065771618588,96,120,210,300,48,39,3,2
0.15513828654406692,98,118,209,290,49,41,3,2
0.15744493187809078,100,116,201,294,50,42,3,2
0.16160813669798155,102,114,193,298,51,43,3,2
0.16360831944632226,104,112,182,308,52,43,3,2
0.16435115708510628,106,110,176,308,53,43,4,3
0.17064667321945817,108,108,173,302,54,43,4,3
0.17132005895203925,110,106,169,298,55,43,5,3
0.17134186906392684,112,104,165,294,56,43,7,3
0.17344988594294744,114,102,158,296,57,43,8,3
0.2084907434654952,116,100,152,296,58,52,8,3
0.21627178201962693,118,98,145,298,59,52,8,3
0.22657602518713438,120,96,138,300,60,56,9,3
0.23174700868086057,122,94,133,298,61,57,10,3
0.248560075468472,124,92,130,292,62,61,10,3
0.25355299305400164,126,90,123,294,63,64,10,3
0.26140168294290417,128,88,121,286,64,66,11,3
0.26350689048546566,130,86,118,280,65,66,12,3
0.26923614099208182,132,84,113,278,66,69,13,3
0.28456090297348519,134,82,110,272,67,71,14,3
0.29960668611817137,136,80,101,278,68,74,15,3
0.30113836824569984,138,78,93,282,69,75,16,3
0.3064419078051952,140,76,89,278,70,76,17,3
0.32026943885704945,142,74,86,272,71,79,17,3
0.32941057188062545,144,72,85,262,72,81,17,3
0.34221581468569395,146,70,85,250,73,84,18,3
0.34888412815291986,148,68,73,262,74,86,19,3
0.36992059653640152,150,66,71,254,75,91,20,3
0.37086001667792262,152,64,66,252,76,91,21,3
0.37921592658070596,154,62,62,248,77,93,21,3
0.38152874429489592,156,60,58,244,78,95,22,3
0.40118899799086727,158,58,51,246,79,101,22,3
0.41019578465773254,160,56,48,240,80,106,22,3
0.41773678743186299,162,54,44,236,81,106,22,3
0.45418393984976779,164,52,45,222,82,116,24,3
0.46095843394512886,166,50,35,230,83,119,26,3
0.48453779251258394,168,48,33,222,84,123,26,3
0.49435521519150166,170,46,30,216,85,125,27,3
0.52734788731156945,172,44,29,206,86,130,28,3
0.58115549654001919,174,42,26,200,87,139,29,3
0.58883690382780851,176,40,22,196,88,139,29,3
0.61942000265529285,178,38,16,196,89,144,30,3
0.64700999445786445,180,36,12,192,90,149,32,3
0.68610050974007708,182,34,9,186,91,156,34,3
0.70371468370050716,184,32,7,178,92,157,35,3
0.7262997112052445,186,30,8,164,93,165,37,3
0.92841974484371392,188,28,9,150,94,200,39,3
1.0545488028218737,190,26,7,142,95,220,41,3
1.101566898141944,192,24,9,126,96,229,43,3
1.1409237508121539,194,22,7,118,97,237,45,4
1.2889003920749655,196,20,6,108,98,262,45,4
1.9028135701263065,198,18,7,94,99,320,46,4
2.0165398982731166,200,16,5,86,100,332,48,4
2.0923959716317833,202,14,3,78,101,338,49,4
2.6096184682797054,204,12,1,70,102,381,51,4
2.924112570769716,206,10,1,58,103,408,52,4
2.9842540607087211,208,8,0,48,104,410,54,4
3.6218527794883677,210,6,1,34,105,447,55,4
3.8503019318968725,212,4,0,24,106,457,55,4
5.3078101800832398,214,2,0,12,107,486,57,4
44.909968967889519,216,0,0,0,108,984,58,4
