time,occupied,vacancies,birth_channels,slide_channels,birth_events,slide_events,site_reuses,max_site_births
0,0,216,648,0,0,0,0,0
0.0018754212940952442,2,214,637,10,1,0,0,1
0.0047666297704867626,4,212,626,20,2,0,0,1
0.0055305275209614879,6,210,615,30,3,0,0,1
0.0062969508202167191,8,208,606,36,4,0,0,1
0.0067908118396059402,10,206,595,46,5,0,0,1
0.0077599954367567007,12,204,584,56,6,0,0,1
0.0094169935964887527,14,202,573,66,7,0,0,1
0.010288615458116506,16,200,562,76,8,0,0,1
0.013014198447017778,18,198,551,86,9,0,0,1
0.013973712159606414,20,196,540,96,10,0,0,1
0.014998696549103919,22,194,529,106,11,0,0,1
0.016394712399707696,24,192,521,110,12,0,0,1
0.017878543599647197,26,190,512,116,13,0,0,1
0.018932249757880819,28,188,502,124,14,0,0,1
0.019017584690670986,30,186,492,132,15,0,0,1
0.020527756974416861,32,184,483,138,16,0,0,1
0.021945046390947444,34,182,473,146,17,0,0,1
0.025988429404850553,36,180,463,154,18,0,0,1
0.027336349741032696,38,178,454,160,19,0,0,1
0.028375412197850673,40,176,445,166,20,0,0,1
0.029532275901140215,42,174,437,170,21,0,0,1
0.030684411529631091,44,172,427,178,22,0,0,1
0.03081412938501692,46,170,418,184,23,0,0,1
0.033889760235562609,48,168,411,186,24,1,0,1
0.034490727269177457,50,166,403,190,25,1,0,1
0.039915720457137878,52,164,391,202,26,3,0,1
0.041626792310164668,54,162,382,208,27,3,0,1
0.042642471038436963,56,160,373,214,28,4,0,1
0.046628606468970685,58,158,361,226,29,5,0,1
0.058343664748120916,60,156,353,230,30,6,0,1
0.060225387912417876,62,154,344,236,31,6,0,1
0.060241234844321277,64,152,334,244,32,6,0,1
0.062088432705099436,66,150,325,250,33,6,0,1
0.062093757649860117,68,148,318,252,34,6,0,1
0.063142638520919211,70,146,308,260,35,6,0,1
0.064300886811289273,72,144,298,268,36,6,0,1
0.068561790970812109,74,142,289,274,37,6,0,1
0.070849207879322515,76,140,279,282,38,6,0,1
0.073204535712321217,78,138,272,284,39,7,0,1
0.083213762201408872,80,136,270,276,40,8,0,1
0.08566533037067578,82,134,261,282,41,8,0,1
0.090512922336018556,84,132,254,284,42,8,0,1
0.092677450768467992,86,130,247,286,43,8,0,1
0.09573368039413449,88,128,240,288,44,8,0,1
0.096039256984989385,90,126,231,294,45,8,0,1
0.098113600544421434,92,124,221,302,46,9,0,1
0.10043801484089121,94,122,214,304,47,9,1,2
0.10164106452683548,96,120,207,306,48,10,1,2
0.10442209067680611,98,118,205,298,49,12,1,2
0.10927223062715005,100,116,199,298,50,13,2,2
0.11381824050091384,102,114,194,296,51,13,2,2
0.11439738477407795,104,112,190,292,52,13,3,2
0.12735913265850607,106,110,183,294,53,19,3,2
0.13475653620832298,108,108,179,290,54,20,4,2
0.13507962241777441,110,106,172,292,55,20,4,2
0.13537392534416842,112,104,166,292,56,21,4,2
0.140240754503905,114,102,157,298,57,22,4,2
0.16227436457842784,116,100,150,300,58,27,4,2
0.16358461250531423,118,98,146,296,59,28,4,2
0.16876564850180686,120,96,147,282,60,30,4,2
0.18966450377983074,122,94,136,292,61,37,4,2
0.20524552421954703,124,92,128,296,62,41,5,2
0.21319328000267296,126,90,120,300,63,44,5,2
0.21845559823059069,128,88,112,304,64,47,5,2
0.24236351281971485,130,86,109,298,65,55,5,2
0.24474654804419302,132,84,104,296,66,55,6,2
0.26560112268088149,134,82,102,288,67,62,7,2
0.27167633600156005,136,80,97,286,68,63,8,2
0.28723774457868256,138,78,94,280,69,70,9,3
0.29100006568556142,140,76,92,272,70,72,9,3
0.29175809589002388,142,74,86,272,71,72,9,3
0.29387077025777797,144,72,82,268,72,72,10,3
0.29995558486032753,146,70,76,268,73,72,10,3
0.31141420452415636,148,68,71,266,74,75,11,3
0.33302452667538895,150,66,67,262,75,82,12,3
0.34446661922387034,152,64,62,260,76,83,12,3
0.35468216378765133,154,62,56,260,77,85,13,3
0.36612769346729196,156,60,50,260,78,88,15,3
0.38624560171073613,158,58,48,252,79,88,16,3
0.38963916448262792,160,56,42,252,80,90,16,3
0.41261392314824108,162,54,42,240,81,96,16,3
0.45379162965259717,164,52,39,234,82,101,17,3
0.48080326555206249,166,50,35,230,83,105,17,3
0.55692278812319429,168,48,37,214,84,111,18,3
0.63049468920798535,170,46,31,214,85,126,18,3
0.64219860161187969,172,44,31,202,86,128,20,3
0.68841580102740696,174,42,34,184,87,137,22,3
0.71780090427271226,176,40,25,190,88,142,24,3
0.79525785342349908,178,38,22,184,89,152,26,3
0.90939399716696023,180,36,20,176,90,174,27,3
0.91447694186539752,182,34,18,168,91,174,28,3
0.93290911457052805,184,32,17,158,92,174,30,3
0.94760475207027428,186,30,12,156,93,176,31,3
0.98755458260884266,188,28,10,148,94,179,33,3
1.0939441641066632,190,26,11,134,95,189,35,3
1.1388009810929234,192,24,10,124,96,193,37,3
1.2377546599189246,194,22,9,114,97,202,38,3
1.3704837076150029,196,20,6,108,98,215,40,4
1.6191654350949174,198,18,4,100,99,247,42,4
1.7276084933276927,200,16,5,86,100,255,43,4
1.7291640574715617,202,14,1,82,101,255,45,4
2.6337691497899809,204,12,1,70,102,321,47,4
2.7321755446529905,206,10,2,56,103,327,48,4
4.3419528550337487,208,8,2,44,104,415,50,4
4.6686969323673635,210,6,0,36,105,431,52,4
6.9345666112983837,212,4,0,24,106,491,54,4
7.1796218071759874,214,2,0,12,107,499,56,4
10.3282662162633,216,0,0,0,108,538,58,4
